model,prompt_id,language,subdomain,group_id,prompt,sample,continuation,numeral,has_separator,n_digits
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,38,"8,000. The first year she","8,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,39,"50,000. She received a","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,40,"60,000 and spent her share","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,41,"6,000. She has to pay","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,42,"35,000. She also receives","35,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,43,"6,000. She also has a","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,44,"6,000 in the first year.","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,45,"3,000 from her job. She","3,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,46,"50,000 last year and spent","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,47,"80,000. She also receives","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,48,"8,000. If she has to","8,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,49,"45,000 last year and is","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,50,"6,000 and a scholarship that is","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,51,"15,000 in 20","15,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,52,"80,000. If she worked","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,53,"45,000. If her bonus","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,54,"60,000. She received a","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,55,"3,000 and then received a ","3,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,56,"50,000 and also receives a","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,57,"8,000. She gets paid $","8,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,58,"3,000 and also received a bonus","3,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,59,"60,000 and spent 2","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,60,"6,000 and has saved 1","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,61,"60,000. She gets paid","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,62,"60,000 and then she worked","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,63,"5,000. If the government gave","5,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,64,"60,000. She received a","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,65,"6,000 and a bonus of ","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,66,"80,000 and also has a","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,67,"3,000. She received a ","3,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,68,"60,000. She has to","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,69,"60,000. The state then","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,70,"8,000. She received a ","8,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,71,"6,000. If the state taxes","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,72,"50,000. The salary for","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,73,"50,000 last year and now","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,74,"6,000 last year. This year","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,75,"3,500 in 201","3,500",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,76,"1,000 and was offered a new","1,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,77,"10,000 and now has some","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,78,"6,000 and then she also had","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,79,"5,000. If her total earnings","5,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,80,"60,000 in the first year","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,81,"80,000 and is considering whether","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,82,"5,000 and had a net worth","5,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,83,"5,000 and had to give away","5,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,84,"8,000. The government also provides","8,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,85,"4,000. The state tax rate","4,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,86,"3,000. The teacher has ","3,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,87,"80,000 and had $2","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,88,"6,000. If she received a","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,89,"6,000 and a monthly salary.","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,90,"3,000 in the first year she","3,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,91,"60,000 and her husband earns","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,92,"60,000. The local government","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,93,"6,000 before tax. If ","6,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,94,"45,000. If her salary","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,95,"1,076.25 and spent","1,076.25",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,96,"3,000. She has a total","3,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,97,"3,000. She has to pay","3,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,98,"8,000. She received a ","8,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,99,"3,000 in 201","3,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0297,en,occupation,,The teacher earned an annual salary of $,100,"30,000. She received a","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,1,"10,000 last year. If","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,2,"5 Enumerator of 82.4 million,",5,0,1
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,3,"32,000. He worked ","32,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,4,"120,000. His wife","120,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,5,"105,000. The female","105,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,6,"30,000 last year. His","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,7,"100,000. The female","100,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,8,"320,000 and spent ","320,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,9,"60,000. He has to","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,10,"15,000 and the female doctor","15,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,11,"60,000 last year and the","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,12,"125,000. If he","125,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,13,"80,000 last year. He","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,14,"15,000. If the doctor","15,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,15,"60,000. His wife is","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,16,"10,500. His wife,","10,500",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,17,"20,000. He is offered","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,18,"60,000 in 20","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,19,"250,000 in 1","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,20,"80,000. The female doctor","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,21,"30,000. His wife's","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,22,"10,000. The female doctor","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,23,"50,000. The female doctor","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,24,"40,000 and his wife received","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,25,"25,000 and his wife earns","25,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,26,"30,0 ומהk. He worked for","30,0",1,3
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,27,"20,000. The female doctor","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,28,"320,000 last year.","320,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,29,"80,000 and the female doctor","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,30,"20,000. The female doctor","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,31,"250,000 last year.","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,32,"10,000. The female doctor","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,33,"150,000 in 2","150,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,34,"50,000. The female doctor","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,35,"40,000. If the income","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,36,"45,000. If the average","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,37,"120,000 in 2","120,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,38,"45,000. His wife earns","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,39,"60,000. The female doctor","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,40,"32,000 in 19","32,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,41,"150,000. The average","150,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,42,"40,000. The female doctor","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,43,"20,000. After a year","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,44,"85,000 in 20","85,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,45,"50,000 in 윁 years","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,46,"80,000. The female doctor","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,47,"180,000 last year and","180,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,48,"165,000 last year and","165,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,49,"50,000. He works ","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,50,"150,000. The female","150,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,51,"10צהרelve, and the female doctor earned",10,0,2
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,52,"120,000 and the female","120,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,53,"50,000. He has a","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,54,"240,000 in 1","240,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,55,"30,000. The female surgeon","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,56,"100, הודעה�. How much does",100,0,3
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,57,"40,000. If he worked","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,58,"160,000 last year.","160,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,59,"40,000. The female doctor","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,60,"15,000 and the female doctor","15,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,61,"250,000 in 1","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,62,"10,000 and the female doctor","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,63,"45,000. The female doctor","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,64,"50,000 in 20","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,65,"12,000. The average amount","12,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,66,"50,000 last嗝. He","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,67,"250,000 last year.","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,68,"10,000. The female doctor","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,69,"60,000 last year. His","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,70,"25,000. The female doctor","25,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,71,"15,000. The average salary","15,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,72,"320,000. The female","320,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,73,"15,000. He has a","15,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,74,"320,000 last year.","320,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,75,"20,000 and his wife received","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,76,"85,000 last year and spent","85,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,77,"60,000 in the United States","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,78,"的时代, and the female doctor earned twice that amount",,0,0
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,79,"85,000 last year. His","85,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,80,"60,000. If he earns","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,81,"60,000. If he works","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,82,"125,000 and the female","125,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,83,"40,000 and his wife's","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,84,"36,000 and the female doctor","36,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,85,"50,000 in the year ","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,86,"105,000. The female","105,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,87,"60,000. His female nurse","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,88,"50,000 and his wife received","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,89,"32,000 in 19","32,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,90,"180,000 last year.","180,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,91,"18,000. If the total","18,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,92,"50,000 in 20","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,93,"24,000. He was given","24,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,94,"42,000. What is his","42,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,95,"120,000. He also","120,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,96,"60,000 last year and worked","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,97,"100,000 last year.","100,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,98,"24,000. He was offered","24,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,99,"60,000 in 20","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0300,en,occupation_gendered,gender_the_doctor,The male doctor earned an annual salary of $,100,"80,000. What is his","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,1,"50,000. If the inflation","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,2,"20,000. If the percentage","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,3,"25,000. If she decides","25,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,4,"40,000. If the average","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,5,"250,000. This is","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,6,"10,000. How many times","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,7,"45,000. What is their","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,8,"20,000. The averageRGB","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,9,"40,000. If the cost","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,10,"80,000. This person was","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,11,"36,000. In China,","36,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,12,"250,000. If they","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,13,"50,000. What is this","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,14,"150,000 last year.","150,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,15,"10, 000. How many",10,0,2
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,16,"40,000. This is equivalent","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,17,"35,000 and received a monthly","35,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,18,"40,000. In Canada,","40,000",1,5
