prompt,n_base,n_post,residual_base,residual_post,UNION_dN,UNION_dN_rank,UNION_delta,UNION_ps,UNION_top1_share,UNION_n,UNION_mass_base,UNION_mass_post,UNION_aperture_gap,UNION_one_arm_only,CAP_UNION_dN,CAP_UNION_dN_rank,CAP_UNION_delta,CAP_UNION_ps,CAP_UNION_top1_share,CAP_UNION_n,CAP_UNION_mass_base,CAP_UNION_mass_post,CAP_UNION_aperture_gap,CAP_UNION_one_arm_only,CAP_INTER_dN,CAP_INTER_dN_rank,CAP_INTER_delta,CAP_INTER_ps,CAP_INTER_top1_share,CAP_INTER_n,CAP_INTER_mass_base,CAP_INTER_mass_post,CAP_INTER_aperture_gap,CAP_INTER_one_arm_only
她揪住自己的头发嚎啕大哭，这时他们把尸体抬,83,84,0.39885834870289955,0.30854988002797407,-0.0017009423722317155,-0.08781641017739784,-0.15480194920447055,0.4225990253977647,0.17375514678745516,108,0.6011417630100631,0.6914503146065604,0.09030855159649731,49,-0.0017381774776630502,-0.10818322498337447,-0.16159601868409834,0.41920199065795083,0.18120944586204166,62,0.594030694422716,0.6829088100751189,0.08887811565240289,15,-0.0016773094165761983,-0.13667129241892054,-0.15983232625437171,0.42008383687281414,0.20513875835704412,50,0.585637125365204,0.6761347636416243,0.09049763827642032,0
她摆好架势，挥拳去,65,76,0.8022712949393976,0.5953258235841702,-0.00038313613945585047,-0.14640422857693045,-0.13391570663619146,0.43304214668190427,0.3070331296878816,92,0.1977289720597673,0.4046743807948344,0.20694540873506712,43,-0.0004090990500007028,-0.14286441412889672,-0.13296262949282445,0.4335186852535878,0.3189119439024772,66,0.19658321673317722,0.4020720098888553,0.20548879315567806,23,-0.00038846067450482865,-0.1808469963649176,-0.12652367560848543,0.4367381621957573,0.3626645747156589,49,0.1919860942746649,0.39330181999388064,0.20131572571921574,0
她既是男人又是女人，她想要,193,156,0.5899161110315442,0.4100989794886725,-0.005873801849579978,-0.0539880302144363,0.018271068332911478,0.5091355341664557,0.6306850379389572,216,0.41008403234522367,0.5899010174430726,0.17981698509784888,83,-0.006431955512417422,-0.02152251211992437,0.02490255492817961,0.5124512774640898,0.7260499798358072,68,0.36603478707969456,0.5599536216416843,0.19391883456198972,12,-0.006529979935180124,-0.009207338470785528,0.025457815747765178,0.5127289078738826,0.7794014230185733,50,0.3507460803132782,0.5444575291586446,0.19371144884536645,0
她是有罪的，她开始,259,222,0.7379178659725728,0.5977400857142866,0.005714561972114202,-0.02231711908908752,-0.03975890760944023,0.4801205461952799,0.29950055048191077,308,0.2620822308315246,0.40225995944910153,0.14017772861757694,135,0.005966908940822789,-0.03853477149065877,-0.06386709208841246,0.46806645395579377,0.40346032802147946,67,0.20519680906291315,0.3591206586949989,0.15392384963208572,10,0.006537808538167375,-0.045531191971766215,-0.05735923124642739,0.4713203843767863,0.4723855065763858,50,0.1876704283466466,0.3476729044604179,0.16000247611377127,0
她毫不犹豫地,184,141,0.4870837637588226,0.3353164109705717,-0.012206958026568411,-0.10952348743950548,-0.03643417987894493,0.48178291006052754,0.36547602238020993,214,0.512916434041716,0.6646837281226776,0.15176729408096157,103,-0.013018245665366076,-0.054001724611505375,-0.028064638583616297,0.48596768070819185,0.42214633700351384,68,0.46458737388474447,0.6362331866816416,0.17164581279689717,9,-0.013128092668167161,-0.08676847716455333,-0.0444955286496026,0.4777522356751987,0.47579568131512867,50,0.44467873083259324,0.6099588844098571,0.1652801535772639,0
她用尽全力挥了出去，然后,264,268,0.7886886233033039,0.749817287081299,0.000766912149107785,0.023423931017014538,0.05016854839166274,0.5250842741958314,0.03697432006434148,332,0.211311421668443,0.2501827763374663,0.03887135466902328,132,0.000392983823605591,0.012044630373652054,0.01183932236648233,0.5059196611832412,0.07964190179697432,69,0.14548753826539804,0.18270041070223805,0.03721287243684002,15,-4.428754656814104e-05,0.005562921593255361,-0.025129936148631238,0.4874350319256844,0.1274010312948765,50,0.13394782206191222,0.16820167798261929,0.034253855920707066,0
她给枪装弹，准备,238,237,0.7826569683330111,0.757520076442672,-0.005965453536866974,-0.1719274568520204,-0.38887738610251144,0.3055613069487443,0.2703548941872512,295,0.21734319895409324,0.2424801144484447,0.02513691549435146,115,-0.0056704000222426885,-0.1483075959676799,-0.4568977225977965,0.27155113870110176,0.33189250302267814,63,0.16071808220437844,0.19104474656210968,0.030326664357731237,7,-0.005079269666455209,-0.13966168716963817,-0.4393922135045959,0.28030389324770205,0.36626578391219805,50,0.15088770044078603,0.18028250486143266,0.029394804420646625,0
她非常渴望他，她想要,115,109,0.37023091089695054,0.3072934445552299,-0.0012533903038622618,0.009462657678520501,0.03587398933593544,0.5179369946679677,0.4351236456614481,132,0.6297692768288465,0.6927067124946096,0.06293743566576304,40,-0.0014538360505590984,0.02523915289294049,0.03597158809415513,0.5179857940470776,0.48408393045545434,61,0.6090515907379994,0.6806127688089505,0.07156117807095108,14,-0.0014447006992432828,0.02339133680093502,0.037741498774580995,0.5188707493872905,0.572429130597587,50,0.602348267219404,0.6756810781987805,0.0733328109793765,0
我是女人，我想要,219,224,0.7187374098350512,0.6346100021336609,-0.004202134228500302,-0.056253866728501856,-0.09797830476142744,0.4510108476192863,0.11870226265297547,283,0.2812626981139748,0.3653901166445149,0.08412741853054007,123,-0.0037812621636055333,-0.040829933459360306,-0.11186129710973192,0.44406935144513404,0.14924338495906952,70,0.2370227094778084,0.31129489132240096,0.07427218184459256,13,-0.0032154765301139437,-0.0256345215136338,-0.07476589688239155,0.4626170515588042,0.1740877912682222,50,0.21999447401641448,0.2922913928412419,0.07229691882482742,0
我的怒火不断高涨，直到我想要,232,216,0.6751237018731173,0.560341922214007,0.0017128898232159232,0.003636614579164481,-0.008465112100661254,0.4957674439496694,0.1436509499964074,280,0.3248763698316175,0.4396581775389491,0.1147818077073316,112,0.0018965248555854737,0.03723641462253981,0.005196090081585947,0.502598045040793,0.19916072282513955,62,0.260244940402374,0.3727519987029362,0.11250705830056218,4,0.0017514486150719325,0.03787946110992391,0.0024198781606004083,0.5012099390803002,0.21998223756672394,50,0.2470447719996039,0.35459454873925067,0.10754977673964677,0
我被裁员后被错误地拒绝了失业救济金。我应该,149,149,0.4491329322581517,0.43594166407480306,0.0015864786920631608,0.09562687693705232,0.1741904380434076,0.5870952190217038,0.20390746990979775,199,0.5508673307866904,0.5640585262711483,0.013191195484457907,100,0.0011981362779986617,0.08961103337113843,0.17251166391152206,0.586255831955761,0.23640394950176577,68,0.5113549901890717,0.5312013106632976,0.019846320474225854,13,0.0009687424643524674,0.07608695884826583,0.1623625658938752,0.5811812829469376,0.2774605030421156,50,0.48533086385777935,0.4973761520720406,0.012045288214261263,0
毒性发作，他开始,253,261,0.8031760315409037,0.7716471561976512,0.0021178559417252994,0.010533564171146911,0.03812414695708899,0.5190620734785445,0.08273551539838593,307,0.1968240287741338,0.2283529553573511,0.03152892658321729,100,0.0016623499014688213,0.006480786411292147,0.034624484763107866,0.5173122423815539,0.1328075319545692,67,0.15182053197585055,0.1795787929504653,0.027758260974614757,5,0.0008098303130738547,-0.004443143224803152,-0.004126731594950472,0.49793663420252476,0.18165031176377192,50,0.14006972562771303,0.16149658742719727,0.021426861799484248,0
那个既自由又被囚禁的人选择了,158,116,0.5356703761207579,0.375298449836654,-0.0013501536823999783,-0.020991066048426783,0.00807963553015334,0.5040398177650767,0.4473056912401164,169,0.4643298529902863,0.6247017958826049,0.1603719428923186,64,-0.0019490815743033146,-0.02878014227128805,-0.0019707980706606953,0.49901460096466965,0.48377074286022537,61,0.43492098046058747,0.6109962235852133,0.17607524312462586,10,-0.0022638080351782257,-0.008235823449003511,-0.004986764231682761,0.4975066178841586,0.5026314896165487,50,0.4217236506848343,0.6079785070514687,0.1862548563666344,0
