Hazen	0.372549
headbands	0.078431
headcount	0.078431
headlamps	0.058824
headrests	0.058824
headroom	0.058824
headstand	0.058824
Hearses	0.058824
Heathers	0.098039
Heatwave	0.098039
heavers	0.117647
hecklers	0.058824
hectares	0.058824
heeding	0.058824
heedless	0.058824
heeled	0.078431
heeling	0.058824
heiresses	0.058824
helices	0.058824
helicoptered	0.058824
heliotrope	0.058824
hellbent	0.058824
hellfires	0.058824
hellholes	0.058824
hellhound	0.058824
hellishly	0.058824
hemopneumothorax	0.058824
hemorrhaged	0.058824
hemostasis	0.078431
hepcats	0.058824
Heraus	0.058824
hermaphroditic	0.058824
Hermits	0.058824
Hern	0.058824
herniation	0.078431
Herschel	0.098039
Hessian	0.196078
Hessians	0.058824
Hezekiah	0.078431
hiccupped	0.058824
hickies	0.058824
hidebound	0.058824
Hieratic	0.058824
hijacks	0.058824
hijinks	0.058824
Hilariously	0.058824
hilltops	0.058824
hims	0.058824
hin	0.058824
hindmost	0.058824
hindrances	0.058824
Hinds	0.058824
hippocampus	0.058824
hireling	0.058824
histological	0.058824
histrionics	0.058824
hoagies	0.058824
hoarded	0.058824
Hoarsely	0.058824
hoaxer	0.058824
hobbyhorse	0.058824
hobbyist	0.078431
hobbyists	0.215686
Hobnobs	0.058824
hoch	0.117647
Hoghead	0.078431
hogtie	0.058824
Hoho	0.078431
Hoke	0.725490
hol	0.137255
holey	0.117647
Holl	0.058824
hollyhocks	0.137255
holographs	0.058824
homburg	0.098039
Homebrew	0.098039
homed	0.058824
homelands	0.058824
homemakers	0.058824
homepage	0.058824
homesteader	0.058824
hominid	0.078431
homoerotic	0.058824
homogeneous	0.058824
homogenized	0.058824
homonym	0.078431
honeypot	0.058824
honkers	0.058824
honorarium	0.078431
honoree	0.058824
honourably	0.058824
hookey	0.098039
hootch	0.176471
Hoppity	0.176471
Horatius	0.117647
horniest	0.058824
horrifyingly	0.098039
horsed	0.058824
horticulturalist	0.058824
hospitalizations	0.078431
Hotcha	0.078431
hotplate	0.098039
hotrod	0.137255
housemaids	0.058824
housemates	0.058824
houseplants	0.078431
housesit	0.078431
howitzers	0.098039
Hp	0.098039
hs	0.058824
huckster	0.058824
huddling	0.058824
Huerta	0.411765
humanism	0.058824
humored	0.058824
humors	0.058824
humourless	0.078431
Humpy	0.058824
hunchbacks	0.058824
hunching	0.058824
hundredths	0.078431
hungrily	0.058824
Huntsman	0.078431
huntsmen	0.058824
huppah	0.098039
hurdled	0.058824
Huron	0.078431
husbandly	0.058824
Huskers	0.078431
husks	0.058824
hustings	0.117647
hustles	0.058824
hydrates	0.098039
hydrocortisone	0.058824
hydroelectric	0.098039
hygienically	0.058824
hyperacidity	0.058824
hypercritical	0.058824
hypersexuality	0.078431
hypertonic	0.058824
Hyperventilates	0.156863
hyphenates	0.058824
hypoglycaemic	0.058824
hypothesized	0.058824
icecap	0.078431
Icelandic	0.137255
ichthyologist	0.254902
ichthyology	0.176471
iconography	0.058824
idealised	0.058824
identifications	0.058824
idiomatic	0.058824
idiopathic	0.058824
idiotically	0.058824
idler	0.137255
igloos	0.058824
Ignitor	0.058824
ignominy	0.058824
ik	0.156863
ileocecal	0.078431
imbedding	0.058824
imbibed	0.058824
immensity	0.058824
imminently	0.078431
immobilised	0.058824
immolation	0.058824
immunisations	0.058824
immunizations	0.058824
immunized	0.058824
immunosuppressive	0.058824
impactful	0.058824
impanel	0.058824
impartially	0.058824
imparting	0.058824
impeaching	0.058824
impel	0.058824
imperceptible	0.058824
imperceptibly	0.058824
impersonates	0.058824
imploring	0.058824
implosive	0.117647
imposes	0.058824
impounds	0.058824
impracticable	0.058824
imprisons	0.058824
improvisational	0.058824
improvises	0.078431
inaccessibility	0.058824
inactivity	0.058824
inamorata	0.058824
inattention	0.058824
inborn	0.078431
incinerating	0.058824
incinerators	0.098039
incites	0.058824
incomprehension	0.058824
inconstant	0.078431
incremental	0.058824
Incroyable	0.078431
incubators	0.137255
indebtedness	0.058824
indecorous	0.058824
indelibly	0.058824
indemnify	0.058824
indented	0.058824
indifferently	0.058824
indigestible	0.058824
indisposition	0.058824
individualized	0.058824
indoctrinating	0.078431
Indonesian	0.058824
induct	0.058824
inductee	0.058824
industrialization	0.058824
inebriate	0.058824
inelegant	0.058824
inequality	0.058824
inexpressible	0.058824
Infanta	0.235294
infantilism	0.058824
infantrymen	0.058824
infarcts	0.058824
infatuations	0.058824
infests	0.058824
infielders	0.078431
infinitesimally	0.117647
infinitive	0.058824
inflames	0.078431
inflow	0.078431
infotainment	0.078431
infrequently	0.058824
infuriatingly	0.058824
infusers	0.058824
inguinal	0.058824
ingurgitating	0.058824
inhabits	0.058824
inhalator	0.058824
inhibiting	0.078431
iniquities	0.058824
Initializing	0.078431
initialled	0.058824
inmost	0.098039
innocency	0.058824
innovate	0.078431
inoculating	0.078431
inputting	0.058824
inquisitiveness	0.058824
insanities	0.058824
insertions	0.098039
insignificance	0.058824
insistently	0.058824
insoles	0.058824
insolvent	0.058824
instabilities	0.058824
instar	0.058824
instated	0.058824
instigators	0.058824
instilling	0.058824
insular	0.058824
insuperable	0.078431
insupportable	0.058824
insurers	0.058824
intangibles	0.058824
integrates	0.058824
intelligentsia	0.058824
intelligible	0.058824
intensifier	0.058824
intensively	0.058824
intercedes	0.058824
intercity	0.058824
intercranial	0.058824
interfaith	0.117647
interferon	0.058824
interjection	0.058824
interlocutory	0.058824
interminably	0.058824
intermissions	0.058824
intermix	0.156863
internalizing	0.058824
interphase	0.078431
interrogates	0.058824
interrogatories	0.078431
interrogatory	0.058824
interspace	0.078431
interspecies	0.058824
interventionist	0.058824
intimating	0.078431
intransitive	0.058824
intrauterine	0.078431
intricacy	0.078431
introducer	0.058824
intrusions	0.058824
intubating	0.058824
inured	0.058824
invigorate	0.058824
invocation	0.058824
ionisation	0.058824
irascible	0.058824
iridescent	0.058824
irks	0.058824
ironer	0.058824
ironwork	0.058824
irredeemable	0.058824
irrelevancy	0.058824
irretrievable	0.058824
isms	0.058824
isolationism	0.058824
issuance	0.058824
itemised	0.058824
Iteration	0.058824
ither	0.078431
jackboots	0.058824
jackhammers	0.058824
jackpots	0.058824
Jad	0.254902
jalapenos	0.058824
jape	0.078431
Jarrah	0.058824
Jasmin	0.431373
jaunts	0.058824
Jeannette	0.215686
jeer	0.058824
jelling	0.058824
jellyroll	0.078431
jetliner	0.058824
jetliners	0.058824
jetted	0.058824
jettisoned	0.078431
Jeu	0.078431
jeux	0.078431
Jg	0.137255
jibed	0.176471
jibes	0.078431
jibs	0.078431
jiggly	0.058824
jimmying	0.058824
Jingly	0.058824
jink	0.078431
jitterbugging	0.058824
jives	0.058824
jocularity	0.137255
jollier	0.078431
jostling	0.058824
jours	0.078431
jouster	0.058824
joysticks	0.058824
Juans	0.058824
Judases	0.098039
juicers	0.098039
julienne	0.058824
Jumba	1.470588
junked	0.058824
jute	0.235294
juxtapose	0.058824
Juxtaposing	0.058824
Kab	1.039216
kaffir	0.254902
kanji	0.098039
Kapellmeister	0.117647
Kasbah	0.058824
katana	0.078431
kayaks	0.058824
Kellys	0.058824
Kendal	0.235294
Kersey	1.019608
Ketch	0.156863
keyboardist	0.058824
kibitzer	0.058824
kidders	0.058824
kidnaping	0.058824
kidnappee	0.058824
Kiel	0.058824
kiloton	0.058824
kilotons	0.078431
kilts	0.058824
kimchee	0.078431
kindnesses	0.058824
kinesiology	0.058824
kingmaker	0.058824
kingship	0.058824
kinkier	0.078431
Kiowa	0.137255
kiting	0.078431
kitschy	0.058824
knapsacks	0.058824
kneeled	0.058824
kneepads	0.078431
knockdowns	0.058824
knowns	0.058824
Kola	0.078431
Konstantin	0.235294
Kookie	0.235294
Kori	0.137255
Kroo	0.176471
Kula	0.078431
Kurdish	0.058824
Kuru	0.215686
Kyu	0.058824
labourer	0.058824
labourers	0.058824
labyrinths	0.078431
lactation	0.058824
ladyfingers	0.078431
ladykiller	0.058824
lagoons	0.176471
lah	0.196078
Lally	0.176471
lamebrains	0.058824
lamely	0.058824
lamentation	0.058824
Lamentations	0.058824
laments	0.058824
lamer	0.058824
lames	0.058824
laminating	0.058824
Lamplighter	0.058824
lancing	0.058824
landladies	0.058824
landscaped	0.058824
landslides	0.058824
landsman	0.117647
languor	0.196078
lanolin	0.058824
Laotian	0.098039
Lapp	0.196078
largemouth	0.058824
larges	0.078431
largess	0.058824
lath	0.058824
Latimer	0.431373
Latins	0.098039
launderer	0.058824
launders	0.058824
laundries	0.058824
laundryman	0.078431
laureates	0.058824
lavaliere	0.058824
Lave	0.098039
lawmaker	0.058824
Layne	1.098039
Lcd	0.078431
Leachman	0.058824
leaderless	0.058824
leafs	0.058824
leatherette	0.058824
leatherjacket	0.058824
Lector	0.058824
lecturers	0.058824
lectureship	0.117647
leeks	0.058824
legato	0.196078
legerdemain	0.058824
legionnaires	0.058824
legislating	0.058824
legitimized	0.058824
legitimizes	0.058824
Lek	0.078431
lengthens	0.058824
lense	0.058824
Leos	0.058824
leprous	0.058824
lessee	0.078431
lethality	0.058824
lethally	0.058824
Leva	0.098039
Levant	0.058824
leveler	0.078431
Lexic	0.058824
Ley	0.529412
Leyden	0.137255
Liane	0.196078
libelous	0.058824
libertarian	0.078431
lichen	0.078431
Lidia	0.411765
Liechtenstein	0.058824
lier	0.058824
liest	0.156863
lifespans	0.058824
ligatures	0.058824
likeliest	0.058824
liken	0.058824
Limburger	0.058824
limeade	0.098039
limpin	0.078431
limps	0.078431
Linesmen	0.058824
Lingonberry	0.098039
linkages	0.078431
linkups	0.058824
lipid	0.058824
Lippy	0.058824
liquefaction	0.058824
liquefies	0.078431
liquidity	0.058824
Lisle	0.156863
listeria	0.058824
literati	0.058824
lithograph	0.058824
litigating	0.058824
litigations	0.058824
litterbug	0.058824
littleness	0.078431
Littles	0.196078
liveable	0.058824
livened	0.058824
livens	0.058824
livings	0.058824
livre	0.196078
Llb	0.058824
loaders	0.078431
loam	0.058824
loanin	0.058824
Lobos	0.058824
locales	0.058824
localizer	0.156863
lockboxes	0.058824
lodestone	0.156863
lodgepole	0.098039
lofted	0.058824
loftier	0.058824
logbooks	0.058824
logger	0.117647
loggers	0.058824
loincloths	0.058824
Londoner	0.117647
Londoners	0.058824
Longacre	0.058824
Longish	0.058824
longways	0.058824
looey	0.058824
lookalike	0.058824
lookers	0.058824
looper	0.176471
loos	0.058824
looseness	0.078431
loquitur	0.156863
lording	0.058824
lorn	0.117647
lotuses	0.215686
lounger	0.058824
loverly	0.803922
lovesickness	0.058824
lowbrows	0.058824
Lowery	0.137255
lowlands	0.078431
lowness	0.058824
lubricator	0.058824
Lucent	0.098039
Lucian	0.137255
lucking	0.058824
Lud	0.176471
luff	0.058824
luffing	0.058824
lugger	0.078431
lugubrious	0.058824
lumbered	0.058824
lumen	0.058824
luminescent	0.058824
luncheonette	0.058824
lunges	0.058824
Lupin	0.137255
lurched	0.058824
Lusk	0.098039
luxuriant	0.058824
lycanthrope	0.078431
Lyceum	0.098039
lycopodium	0.058824
lymphadenopathy	0.058824
lymphocyte	0.156863
lyricist	0.176471
lysergic	0.058824
macrame	0.078431
madames	0.156863
maestra	0.058824
Maffia	0.078431
Magnific	0.078431
magnifier	0.058824
Magus	0.117647
maharaja	0.176471
mailings	0.078431
mainlining	0.058824
majordomo	0.058824
majorettes	0.058824
Malacca	0.058824
malachite	0.058824
malade	0.058824
maladies	0.058824
malamute	0.058824
malarial	0.058824
maleness	0.078431
malingerer	0.058824
malingerers	0.058824
mallets	0.058824
malodorous	0.058824
maltreatment	0.078431
mammoths	0.078431
mandibles	0.098039
mang	0.098039
Mangler	0.078431
Mangles	0.196078
mangling	0.058824
manholes	0.058824
manicuring	0.058824
manipulators	0.058824
Manitoba	0.058824
Manitou	0.470588
manky	0.098039
Mannering	0.274510
manoeuvrable	0.058824
mantrap	0.098039
Mantua	0.294118
manzanita	0.078431
Mapo	0.078431
Maquis	0.568627
maraca	0.058824
marbled	0.058824
Marchand	0.058824
Marg	0.058824
mariachis	0.058824
marinade	0.058824
markedly	0.058824
marketability	0.058824
marketplaces	0.058824
marmoset	0.058824
maroons	0.058824
marque	0.137255
Marquess	0.078431
marrieds	0.078431
Marse	0.058824
marshlands	0.058824
marshmallowy	0.058824
marshy	0.058824
marsupials	0.058824
Martens	0.058824
Marxists	0.058824
masquerades	0.058824
masterly	0.058824
masterstroke	0.058824
mastoid	0.098039
materializes	0.058824
materializing	0.058824
matrices	0.058824
matriculate	0.058824
maturation	0.058824
Mauler	0.117647
mawkish	0.058824
maws	0.058824
Maxes	0.058824
maxillary	0.058824
maxims	0.058824
maximums	0.058824
maxing	0.058824
Meadowlands	0.058824
mealworms	0.078431
meander	0.058824
meaninglessness	0.098039
meanly	0.058824
mediaeval	0.098039
mediating	0.058824
mediocrities	0.078431
megaphones	0.058824
Megs	0.078431
mellowing	0.058824
Melton	0.470588
memberships	0.078431
memorialized	0.058824
Menders	0.058824
meningeal	0.058824
Mennonite	0.058824
merest	0.078431
meringues	0.058824
Merkin	0.098039
Merovingian	0.156863
Merpeople	0.098039
merriest	0.058824
Merrimack	0.058824
merrymakers	0.058824
mesentery	0.058824
meshed	0.058824
meshing	0.058824
mesomorphic	0.098039
Messer	0.607843
metabolisms	0.078431
metabolite	0.058824
metabolites	0.098039
metamorphic	0.058824
metaphase	0.058824
metaphysic	0.058824
metastasizing	0.058824
metered	0.058824
Meuse	0.137255
miaow	0.058824
miaowing	0.078431
Mib	0.058824
Microcytic	0.058824
micron	0.058824
microorganisms	0.117647
microscopes	0.058824
microsecond	0.098039
midnights	0.058824
midrash	0.078431
midseason	0.058824
midships	0.078431
migrates	0.058824
Mila	0.078431
Milken	0.058824
milkmaids	0.078431
millibars	0.058824
milliner	0.098039
Minbar	0.196078
mindlessly	0.058824
minibars	0.117647
minimally	0.058824
ministering	0.058824
Miniver	0.078431
Minoan	0.098039
Minoxidil	0.078431
minutely	0.058824
minyan	0.058824
Mirador	0.176471
mirroring	0.058824
misapplied	0.058824
miscast	0.058824
mischance	0.058824
miscue	0.078431
misdiagnose	0.058824
miserly	0.058824
misers	0.058824
misinterpretations	0.058824
mislay	0.058824
misperception	0.098039
mispronounced	0.058824
misspell	0.058824
misspoken	0.058824
misting	0.058824
mistranslated	0.058824
mitigated	0.078431
mitigation	0.058824
moats	0.058824
mobbing	0.058824
mockeries	0.058824
mockers	0.058824
moderates	0.058824
moderating	0.058824
modernity	0.058824
modulating	0.058824
Moff	0.098039
mogo	0.078431
mohel	0.137255
Mohican	0.078431
moisten	0.078431
moistened	0.098039
moisturizers	0.058824
molehills	0.058824
Mollie	0.745098
mollusk	0.156863
mollycoddling	0.058824
Moloch	0.352941
molybdenum	0.058824
momentos	0.058824
mommas	0.098039
moneychangers	0.058824
moneygrubbing	0.058824
moneymaking	0.078431
moneywise	0.058824
mongers	0.058824
Mongolians	0.078431
mongoloids	0.058824
monopolise	0.058824
monopolized	0.058824
monopolizes	0.058824
monorail	0.098039
monosyllables	0.058824
monsieurs	0.058824
montages	0.098039
montagne	0.078431
Montero	0.411765
moonlighter	0.058824
Moonshee	0.372549
moorland	0.058824
mophead	0.058824
moppet	0.078431
mortgagee	0.078431
mortise	0.058824
mortuaries	0.058824
motherboards	0.058824
motioned	0.078431
motiveless	0.058824
motorcyclists	0.254902
motorway	0.137255
moulage	0.058824
mouldy	0.058824
mountings	0.058824
mouser	0.117647
Mousing	0.058824
Moya	0.882353
Mss	0.058824
mucker	0.078431
mucks	0.078431
mucosal	0.058824
muezzin	0.078431
mufflers	0.078431
mulish	0.058824
mulled	0.078431
mulligans	0.058824
Mulligatawny	0.058824
multilayered	0.098039
multilevel	0.058824
Multiphasic	0.058824
multipurpose	0.058824
multitudinous	0.058824
Mumm	0.098039
muncher	0.058824
munchers	0.078431
murk	0.098039
murkier	0.078431
murmured	0.058824
Murry	0.117647
mushers	0.058824
mushier	0.058824
mushroomed	0.058824
musicale	0.156863
mustering	0.058824
mutable	0.058824
mutism	0.078431
mutuality	0.058824
muzzy	0.058824
Myrmidons	0.117647
Naam	1.823529
Nabbing	0.058824
nach	0.137255
nailfile	0.078431
Nameplates	0.098039
nanograms	0.058824
Napoleons	0.078431
nark	0.058824
narratives	0.058824
Nast	0.098039
nattering	0.058824
naturalistic	0.058824
naturalists	0.058824
nauseate	0.058824
nauseatingly	0.058824
Neb	0.549020
Nebs	0.215686
Nebulized	0.058824
nebulous	0.058824
necked	0.078431
Necro	0.058824
necrophile	0.058824
nectarines	0.058824
neediness	0.058824
Nene	0.941176
neoclassic	0.058824
neocortex	0.098039
Neons	0.098039
nested	0.058824
neuromuscular	0.058824
Neve	0.058824
newscasters	0.058824
newscasts	0.058824
newshound	0.058824
nicker	0.058824
Nicolo	0.235294
Nieves	0.274510
niggard	0.058824
nightspots	0.058824
Nimbly	0.098039
Ninhydrin	0.137255
Niobe	0.725490
Nitch	0.215686
nits	0.058824
Noblesse	0.058824
nock	0.098039
noiseless	0.058824
noisemaker	0.058824
noisemakers	0.058824
nonbelievers	0.058824
nonce	0.058824
nonchalance	0.058824
noncombat	0.058824
noncoms	0.058824
nonentity	0.058824
nonessential	0.058824
nonexclusive	0.058824
nonfunctional	0.078431
noninfectious	0.058824
nonnative	0.078431
nonporous	0.058824
nonsequential	0.058824
nooses	0.058824
normalizing	0.058824
normative	0.058824
Norther	0.254902
northerly	0.058824
northernmost	0.058824
Northman	0.078431
northwesterly	0.078431
nosed	0.058824
nostrum	0.176471
notched	0.058824
notifications	0.058824
Nouvelle	0.058824
nouvelles	0.058824
nowise	0.058824
Nows	0.058824
nowt	0.176471
nubbin	0.078431
nucleic	0.098039
nudges	0.058824
nuisances	0.058824
numbering	0.058824
numbskulls	0.058824
numerator	0.098039
Nuncio	0.196078
nursemaids	0.078431
nurturer	0.058824
nutcake	0.058824
nutted	0.078431
nymphomaniacal	0.058824
nymphos	0.058824
oakum	0.078431
oarsman	0.058824
Oarsmen	0.117647
obbligato	0.058824
Obeah	0.176471
Oberon	0.137255
obfuscate	0.098039
objectifies	0.058824
objectors	0.058824
observance	0.058824
observatories	0.098039
obsessional	0.058824
obsessiveness	0.098039
obsidian	0.058824
obstetric	0.117647
obstructs	0.058824
ocarina	0.058824
Occidentals	0.058824
occultism	0.058824
oceanfront	0.058824
oceanographer	0.078431
Ods	0.058824
oedema	0.058824
oesophagus	0.078431
offensiveness	0.058824
offsets	0.058824
oiling	0.058824
ology	0.078431
onside	0.078431
ontological	0.058824
ontology	0.098039
ony	0.078431
ophthalmology	0.098039
opts	0.058824
Orale	0.058824
orangy	0.058824
orations	0.098039
orbiter	0.078431
ordeals	0.078431
orderer	0.078431
ordinaire	0.058824
ordinaries	0.058824
originator	0.058824
ornamentation	0.058824
ornithological	0.058824
ort	0.078431
orthodontic	0.058824
orthopedics	0.058824
Orwellian	0.058824
oscillate	0.058824
oscillation	0.098039
osculation	0.058824
osmotic	0.058824
ostensible	0.058824
osteomyelitis	0.058824
ostracism	0.058824
otherness	0.058824
ouf	0.098039
oust	0.058824
ouster	0.058824
outages	0.058824
outbox	0.058824
outcries	0.078431
outdrew	0.058824
outfight	0.058824
Outfitters	0.058824
outgoings	0.098039
outlasted	0.058824
outliving	0.078431
outmanoeuvre	0.058824
outnumbering	0.058824
outnumbers	0.058824
outperform	0.058824
outperformed	0.058824
outshines	0.058824
outsized	0.058824
outsmarting	0.098039
outsold	0.058824
outtalk	0.058824
Outworld	0.450980
outworn	0.137255
overachievers	0.058824
overact	0.078431
overages	0.058824
overanalyze	0.058824
overemotional	0.058824
overenthusiastic	0.058824
overfilled	0.058824
overlaps	0.058824
overnighter	0.058824
overplaying	0.058824
overproduction	0.058824
overprotected	0.137255
overreached	0.058824
overripe	0.058824
overruling	0.058824
overrunning	0.058824
overshadows	0.058824
oversimplify	0.058824
overstressed	0.058824
overtone	0.058824
Paar	0.058824
pabulum	0.058824
pachinko	0.215686
Pachyderm	0.117647
pacification	0.058824
pacifiers	0.058824
Pacs	0.098039
paddywhack	0.098039
Padrino	0.215686
Padrone	0.176471
paean	0.058824
paintbox	0.098039
paintbrushes	0.058824
pairings	0.058824
Paladin	0.137255
paled	0.058824
palely	0.058824
Paleolithic	0.058824
palimony	0.098039
palliative	0.058824
palling	0.058824
Palmar	0.117647
palmetto	0.078431
Palmyra	0.215686
palpate	0.058824
palpating	0.058824
Palter	0.098039
panacea	0.078431
pandered	0.058824
panes	0.058824
panto	0.196078
paperclips	0.058824
papier	0.058824
papilledema	0.058824
papilloma	0.078431
Papillon	0.117647
Papua	0.196078
papyrus	0.078431
Paraguayan	0.058824
paralytics	0.058824
paramecium	0.196078
parasols	0.058824
paratroop	0.058824
parceled	0.058824
Parcher	0.058824
pardonable	0.058824
pardoner	0.058824
paregoric	0.058824
parenthesis	0.058824
pariahs	0.058824
parishes	0.058824
Parkland	0.098039
Parky	0.137255
parlours	0.058824
parricide	0.058824
parries	0.058824
partie	0.058824
Partridges	0.078431
paseo	0.058824
Pasha	0.529412
passers	0.058824
passionless	0.058824
passivity	0.058824
pastors	0.078431
patenting	0.058824
Pathfinders	0.058824
pathologies	0.058824
pathologists	0.058824
patriarchy	0.058824
patters	0.058824
paucity	0.078431
pavilions	0.058824
Pavone	0.117647
paybacks	0.058824
paydays	0.058824
payers	0.078431
Pbx	0.058824
Pdl	0.098039
peabrain	0.058824
Peacekeeper	0.411765
Pease	0.098039
peashooter	0.058824
peasy	0.058824
pedalling	0.058824
pederast	0.078431
pederasts	0.058824
peepholes	0.058824
peepshow	0.058824
peeves	0.078431
pellagra	0.058824
pelvises	0.078431
pendulous	0.058824
pendulums	0.078431
penetrations	0.058824
penitence	0.058824
Penner	0.627451
pensione	0.156863
pensioned	0.058824
peons	0.196078
Peperoni	0.058824
peppercorn	0.117647
peppercorns	0.058824
Pepperidge	0.117647
Pepsis	0.098039
perching	0.058824
percussive	0.058824
Perdu	0.137255
Pereira	0.196078
perennials	0.078431
perestroika	0.058824
perfects	0.058824
perfidy	0.098039
perforce	0.058824
pericarditis	0.058824
Pericles	0.058824
perigee	0.058824
periodontist	0.058824
periorbital	0.058824
peristaltic	0.058824
perjurer	0.058824
perjurers	0.058824
perked	0.058824
Perkin	0.078431
permeable	0.058824
permutation	0.058824
perpetrating	0.058824
pers	0.058824
perseveres	0.058824
persimmons	0.078431
persnickety	0.058824
perverseness	0.058824
Pesach	0.098039
peseta	0.078431
pestilential	0.058824
petites	0.058824
petitioners	0.058824
Petro	0.058824
Petrochemical	0.098039
phalange	0.117647
phenol	0.098039
phenom	0.058824
phentolamine	0.058824
pheochromocytoma	0.098039
Phoebes	0.078431
Phoenicians	0.058824
phonemes	0.058824
phosphates	0.078431
photic	0.058824
photocopiers	0.058824
photoed	0.058824
photog	0.058824
Photoplay	0.078431
phraseology	0.058824
phrenological	0.058824
phyllo	0.058824
physiologist	0.098039
Pia	0.058824
pianissimo	0.078431
Pica	0.078431
Picayune	0.058824
pidgin	0.058824
Piet	0.117647
Pilch	0.117647
pilchards	0.058824
pilings	0.156863
pillory	0.098039
Pima	0.078431
pinecones	0.058824
pined	0.098039
pinpricks	0.058824
pion	0.117647
Pipkin	0.098039
pis	0.078431
pissants	0.078431
pistil	0.098039
Pitman	0.078431
pitons	0.098039
pitter	0.078431
pityriasis	0.058824
Piu	0.058824
pivots	0.058824
pixilated	0.294118
plagiarized	0.058824
Plantagenet	0.098039
plantar	0.078431
plasterers	0.058824
plat	0.078431
plateful	0.058824
platonically	0.058824
platypus	0.058824
playable	0.058824
playlet	0.058824
playwriting	0.058824
pleat	0.058824
pleated	0.078431
Plebiscite	0.058824
plesiosaur	0.058824
plex	0.078431
plies	0.058824
plonk	0.058824
plops	0.058824
plucker	0.058824
plummets	0.058824
plumper	0.058824
plungers	0.058824
poinsettias	0.058824
Poisoner	0.352941
poisoners	0.058824
policyholder	0.058824
politicizes	0.058824
politico	0.058824
politicos	0.058824
pollinating	0.058824
Pollux	0.588235
Polonaise	0.058824
poltroon	0.058824
polycarbonate	0.058824
polycystic	0.058824
polymorphic	0.058824
polymorphously	0.078431
polynomial	0.058824
Polyphonic	0.176471
polysorbate	0.058824
polysyllabic	0.098039
Pomeroy	0.117647
pomme	0.078431
Pommery	0.078431
Pompey	0.705882
pompons	0.078431
pomps	0.058824
ponied	0.058824
Pontiff	0.058824
pontificating	0.078431
pooches	0.117647
poofters	0.058824
Pook	0.058824
Poplin	0.058824
popularly	0.058824
pored	0.058824
porkpie	0.078431
Portas	0.098039
portend	0.058824
Portico	0.313725
possessiveness	0.058824
postdoctoral	0.058824
posteriorly	0.058824
postnatal	0.058824
postprandial	0.058824
postulate	0.058824
postulating	0.058824
potash	0.117647
potsy	0.058824
poundage	0.078431
poundcake	0.058824
powerhouses	0.058824
Pq	0.058824
practicalities	0.058824
Praetor	0.274510
pragmatically	0.058824
pranked	0.058824
pratfall	0.058824
preapproved	0.058824
precocity	0.058824
precondition	0.078431
predated	0.058824
predawn	0.058824
predictor	0.058824
predispositions	0.058824
predominate	0.058824
preemies	0.058824
preeminence	0.058824
preemption	0.098039
preen	0.058824
preggers	0.078431
prejudged	0.058824
prejudging	0.058824
preliminarily	0.058824
premised	0.058824
preoccupy	0.058824
prepackaged	0.058824
prepay	0.117647
prepayment	0.078431
preplanned	0.078431
preproduction	0.058824
prequel	0.058824
prerequisites	0.058824
presenters	0.078431
preshow	0.078431
presoak	0.058824
presupposed	0.058824
pretax	0.058824
Pretoria	0.098039
prettiness	0.058824
previewed	0.078431
Prf	0.156863
prickers	0.058824
primitives	0.058824
primp	0.117647
primroses	0.058824
primus	0.078431
privatization	0.078431
privatize	0.058824
privatized	0.156863
privies	0.078431
prizefighting	0.078431
probables	0.058824
probated	0.058824
probity	0.058824
procaine	0.058824
processions	0.058824
proclaimers	0.058824
procreative	0.058824
procurator	0.058824
professing	0.058824
profiteer	0.078431
profoundest	0.058824
prognostication	0.078431
prognosticators	0.078431
prolapsed	0.078431
proles	0.058824
Promethean	0.078431
promiss	0.058824
promotable	0.058824
promulgate	0.058824
propagandist	0.078431
propelling	0.058824
prophetess	0.058824
proportionally	0.058824
proprietress	0.058824
prosecutes	0.058824
Pross	0.098039
Prost	0.078431
prostrated	0.058824
prostration	0.078431
protestor	0.058824
protoplasm	0.137255
protozoa	0.058824
protractor	0.058824
protrude	0.058824
protrudes	0.058824
protrusion	0.058824
provable	0.058824
providential	0.058824
provocations	0.058824
proxies	0.215686
Prussians	0.078431
pseudoscientific	0.078431
psilocybin	0.078431
psychoanalysed	0.058824
psychoanalytic	0.058824
Psychoanalyzes	0.058824
psychoanalyzing	0.078431
psychodrama	0.078431
psychodynamic	0.058824
psychoneurotic	0.058824
psychosocial	0.058824
psychotherapists	0.058824
Pteropus	0.098039
publican	0.058824
puffball	0.078431
Pugh	0.117647
pugilists	0.058824
pugs	0.058824
pukka	0.078431
pulsate	0.058824
pulsation	0.058824
pummelling	0.058824
pumpers	0.058824
Punchinello	0.058824
punctually	0.058824
punctuate	0.058824
puncturing	0.058824
Pung	0.117647
Punjabi	0.078431
punted	0.078431
pupate	0.058824
purgative	0.058824
Purim	0.784314
purloined	0.058824
purportedly	0.058824
purports	0.058824
purred	0.058824
pustule	0.058824
putain	0.078431
putsch	0.117647
pyramidal	0.098039
Qed	0.058824
Qrs	0.117647
quacked	0.058824
quacky	0.098039
quadrille	0.058824
quaintly	0.058824
quaintness	0.058824
qualifiers	0.058824
quandaries	0.058824
Quant	0.058824
quarantining	0.078431
quarries	0.078431
quarterfinals	0.058824
Quartermasters	0.058824
quat	0.058824
Quechua	0.078431
queendom	0.137255
quests	0.058824
queued	0.058824
queues	0.098039
quiches	0.078431
quickstep	0.137255
quids	0.058824
quieting	0.058824
quietus	0.058824
quim	0.117647
quinella	0.058824
