source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
N+,N+,T,T,15,47,184,0.6567,0.4483,0.0186238,letter,32
A+,A+,G+,G+,15,46,57,0.6540,0.5329,0.0258961,letter,32
L+,L+,K,K,18,46,81,0.6532,1.5343,0.183925,letter,32
T,T,G+,G+,16,35,14,0.6497,1.5195,0.735879,letter,32
N-,N-,I,I,18,47,92,0.6487,0.4061,0.143865,letter,32
O-,O-,B-,B-,19,41,22,0.6451,0.6061,0.755229,letter,32
G-,G-,I,I,14,49,195,0.6449,0.5034,0.00380165,letter,32
N+,N+,C,C,16,46,128,0.6437,0.3410,0.054076,letter,32
Z,Z,S-,S-,14,47,183,0.6431,0.6664,0.00794273,letter,32
L,L,N+,N+,17,44,55,0.6413,0.5730,0.174171,letter,32
S+,S+,E,E,15,49,267,0.6388,0.5710,0.00939924,letter,32
A-,A-,I+,I+,10,33,42,0.6369,0.3502,0.035082,letter,32
A+,A+,S-,S-,6,49,862,0.6360,0.4833,5.72777e-08,letter,32
I,I,H,H,14,48,363,0.6357,0.6147,0.0055152,letter,32
I,I,N-,N-,14,47,167,0.6352,0.7679,0.00794273,letter,32
S,S,Z,Z,6,48,473,0.6314,0.7985,1.00875e-07,letter,32
O,O,N-,N-,15,48,179,0.6296,0.5915,0.0132833,letter,32
I-,I-,F,F,17,46,135,0.6283,0.6974,0.103805,letter,32
T+,T+,C,C,14,47,243,0.6265,0.2595,0.00794273,letter,32
E+,E+,S-,S-,14,49,262,0.6229,0.4762,0.00380165,letter,32
I-,I-,K,K,12,47,148,0.6217,1.2385,0.00108854,letter,32
L,L,X-,X-,17,40,47,0.6197,1.2126,0.429591,letter,32
I-,I-,P,P,18,49,69,0.6173,1.0589,0.0854331,letter,32
G,G,G+,G+,15,41,18,0.6168,1.1092,0.117275,letter,32
E,E,X,X,11,48,426,0.6160,0.5071,0.000222245,letter,32
E,E,B,B,16,48,188,0.6158,0.3743,0.0293049,letter,32
Z,Z,I-,I-,22,46,104,0.6156,0.6608,0.882996,letter,32
M,M,Q-,Q-,9,25,12,0.6152,0.3550,0.229523,letter,32
T-,T-,T-,T-,13,48,287,0.6146,0.6112,0.00208811,letter,32
G+,G+,M,M,15,36,20,0.6140,0.1795,0.405032,letter,32
I-,I-,S-,S-,15,48,153,0.6124,0.8319,0.0132833,letter,32
S,S,L,L,17,47,101,0.6123,0.9606,0.0789407,letter,32
E+,E+,G-,G-,18,49,156,0.6121,0.6183,0.0854331,letter,32
K,K,F,F,14,48,207,0.6121,0.2561,0.0055152,letter,32
F,F,L,L,17,45,58,0.6116,0.7099,0.135156,letter,32
S+,S+,F,F,15,49,562,0.6107,0.3381,0.00939924,letter,32
Y,Y,E+,E+,14,32,14,0.6101,0.8794,0.596615,letter,32
N+,N+,T-,T-,13,49,367,0.6065,0.4667,0.00140269,letter,32
O-,O-,A-,A-,15,46,86,0.6062,0.6682,0.0258961,letter,32
W,W,X+,X+,13,47,127,0.6036,0.5095,0.00308768,letter,32
N+,N+,N+,N+,10,49,475,0.6003,0.5208,3.84591e-05,letter,32
H,H,B-,B-,17,46,76,0.5995,0.5987,0.103805,letter,32
G-,G-,S+,S+,8,49,347,0.5994,0.5402,1.96465e-06,letter,32
B-,B-,P,P,19,43,58,0.5987,0.5743,0.542384,letter,32
S-,S-,N-,N-,16,46,77,0.5968,0.7819,0.054076,letter,32
N-,N-,S+,S+,16,48,189,0.5944,0.4161,0.0293049,letter,32
W,W,B,B,14,47,73,0.5916,0.3412,0.00794273,letter,32
G,G,X-,X-,10,49,312,0.5912,1.5463,3.84591e-05,letter,32
S-,S-,Z,Z,12,47,300,0.5887,0.5959,0.00108854,letter,32
S+,S+,Y,Y,19,45,52,0.5861,0.2388,0.371298,letter,32
T,T,I-,I-,19,47,66,0.5840,0.5718,0.24296,letter,32
W,W,I,I,17,41,39,0.5828,0.4699,0.348889,letter,32
C,C,H,H,13,45,72,0.5826,0.2955,0.00660882,letter,32
B-,B-,S,S,13,49,167,0.5801,0.4501,0.00140269,letter,32
E-,E-,L+,L+,19,46,76,0.5800,0.4085,0.301996,letter,32
X,X,P,P,12,49,273,0.5768,0.3300,0.000469757,letter,32
W,W,E-,E-,14,45,81,0.5768,0.4429,0.0160944,letter,32
S+,S+,L,L,17,47,111,0.5756,0.3898,0.0789407,letter,32
A,A,I+,I+,11,32,54,0.5751,0.2386,0.110184,letter,32
P,P,O+,O+,17,44,36,0.5744,0.3440,0.174171,letter,32
N,N,E,E,17,46,69,0.5739,0.5364,0.103805,letter,32
K,K,K,K,9,49,254,0.5739,0.3426,9.26355e-06,letter,32
X,X,O-,O-,13,45,137,0.5734,0.2598,0.00660882,letter,32
Z,Z,T-,T-,8,49,246,0.5704,0.6179,1.96465e-06,letter,32
B-,B-,G,G,17,47,82,0.5704,0.4304,0.0789407,letter,32
L-,L-,L-,L-,11,49,169,0.5702,0.4010,0.000141971,letter,32
A-,A-,L+,L+,17,46,80,0.5688,0.2619,0.103805,letter,32
K,K,B,B,9,48,347,0.5681,0.4751,1.52218e-05,letter,32
O,O,T,T,15,48,195,0.5665,0.4470,0.0132833,letter,32
T+,T+,S-,S-,16,48,491,0.5650,0.2836,0.0293049,letter,32
L,L,K,K,14,44,56,0.5617,0.7207,0.0226288,letter,32
A+,A+,P,P,10,49,383,0.5615,0.4237,3.84591e-05,letter,32
X-,X-,S-,S-,18,48,157,0.5612,0.2568,0.111403,letter,32
H,H,I-,I-,17,47,89,0.5598,0.5878,0.0789407,letter,32
S+,S+,W,W,15,46,112,0.5587,0.2635,0.0258961,letter,32
O,O,Z,Z,15,48,565,0.5583,0.5611,0.0132833,letter,32
T+,T+,G-,G-,16,48,263,0.5582,0.3317,0.0293049,letter,32
X-,X-,K,K,13,49,181,0.5581,0.3835,0.00140269,letter,32
X,X,O+,O+,16,49,351,0.5557,0.2973,0.0212941,letter,32
S-,S-,C,C,15,44,112,0.5528,0.4470,0.0487668,letter,32
H,H,Z,Z,15,47,209,0.5520,0.8274,0.0186238,letter,32
T,T,I,I,14,48,279,0.5516,0.5671,0.0055152,letter,32
T+,T+,Y,Y,16,45,49,0.5516,0.1957,0.0724543,letter,32
I+,I+,A-,A-,10,28,15,0.5511,0.0000,0.184933,letter,32
L+,L+,C,C,11,32,18,0.5479,0.8606,0.110184,letter,32
P,P,O,O,14,48,151,0.5475,0.6162,0.0055152,letter,32
L+,L+,B-,B-,14,39,36,0.5471,0.9400,0.108129,letter,32
G,G,F,F,19,48,176,0.5457,0.6588,0.193413,letter,32
T-,T-,I-,I-,15,48,163,0.5440,0.5898,0.0132833,letter,32
I-,I-,N,N,18,46,107,0.5438,0.9319,0.183925,letter,32
L-,L-,Z,Z,9,48,272,0.5437,1.0960,1.52218e-05,letter,32
T-,T-,X-,X-,11,48,343,0.5431,0.9775,0.000222245,letter,32
O+,O+,O+,O+,15,48,95,0.5428,0.4630,0.0132833,letter,32
E-,E-,L,L,12,46,116,0.5423,0.5869,0.00164149,letter,32
P,P,S-,S-,16,48,81,0.5422,0.5547,0.0293049,letter,32
F,F,O+,O+,12,48,198,0.5405,0.5369,0.00071727,letter,32
I-,I-,N-,N-,14,47,60,0.5392,0.7960,0.00794273,letter,32
L-,L-,O-,O-,14,42,34,0.5362,0.8830,0.0435585,letter,32
A-,A-,W,W,19,46,153,0.5356,0.3829,0.301996,letter,32
E,E,X+,X+,9,48,385,0.5352,0.3655,1.52218e-05,letter,32
E-,E-,L-,L-,14,49,303,0.5348,0.3121,0.00380165,letter,32
A-,A-,G+,G+,15,46,42,0.5339,0.3381,0.0258961,letter,32
E,E,H,H,13,46,99,0.5337,0.2661,0.00453386,letter,32
E,E,F,F,18,46,93,0.5332,0.2432,0.183925,letter,32
O+,O+,Z,Z,14,47,171,0.5303,0.3521,0.00794273,letter,32
M,M,L+,L+,12,47,121,0.5278,0.4473,0.00108854,letter,32
H,H,H,H,10,47,135,0.5249,0.4527,9.84888e-05,letter,32
F,F,Z,Z,14,47,303,0.5236,0.6085,0.00794273,letter,32
L+,L+,S,S,9,47,111,0.5233,0.7369,2.4904e-05,letter,32
E,E,C,C,19,44,50,0.5230,0.3350,0.451381,letter,32
I+,I+,M,M,7,26,25,0.5224,0.0222,0.0289593,letter,32
E,E,S-,S-,10,48,91,0.5221,0.3002,6.16964e-05,letter,32
H,H,P,P,13,46,87,0.5209,0.4358,0.00453386,letter,32
O,O,Y,Y,17,44,38,0.5190,0.4027,0.174171,letter,32
X+,X+,L,L,17,45,126,0.5182,0.4755,0.135156,letter,32
X-,X-,T+,T+,5,49,458,0.5150,0.3107,7.59716e-09,letter,32
W,W,S,S,16,42,46,0.5143,0.4194,0.164149,letter,32
O-,O-,T+,T+,18,45,54,0.5129,0.6326,0.232693,letter,32
T,T,L-,L-,21,47,55,0.5126,0.2621,0.560065,letter,32
I,I,L+,L+,16,47,59,0.5121,0.3873,0.0399861,letter,32
I-,I-,O,O,18,48,322,0.5119,0.6321,0.111403,letter,32
O,O,E,E,9,48,233,0.5115,0.6634,1.52218e-05,letter,32
T,T,Z,Z,15,47,161,0.5109,0.6026,0.0186238,letter,32
F,F,I-,I-,17,46,130,0.5096,0.6449,0.103805,letter,32
P,P,E-,E-,15,49,131,0.5059,0.5171,0.00939924,letter,32
A,A,G+,G+,13,45,48,0.5055,0.2987,0.00660882,letter,32
A-,A-,I-,I-,11,49,425,0.5050,0.3926,0.000141971,letter,32
F,F,T,T,13,47,95,0.5029,0.5892,0.00308768,letter,32
L-,L-,O+,O+,12,47,119,0.5026,0.6688,0.00108854,letter,32
G,G,L-,L-,12,49,150,0.5013,0.3200,0.000469757,letter,32
B,B,A-,A-,2,49,1117,0.4986,0.5237,4.35563e-12,letter,32
N-,N-,T-,T-,14,48,86,0.4977,0.2788,0.0055152,letter,32
E+,E+,H,H,19,48,158,0.4972,0.4120,0.193413,letter,32
I,I,B+,B+,11,27,13,0.4958,0.0000,0.442068,letter,32
G,G,N,N,15,49,221,0.4937,0.7751,0.00939924,letter,32
E,E,K,K,20,48,123,0.4935,0.3710,0.312327,letter,32
G-,G-,L-,L-,16,48,92,0.4912,0.2208,0.0293049,letter,32
G+,G+,X,X,14,36,10,0.4910,0.0000,0.242985,letter,32
T+,T+,K,K,9,48,517,0.4898,0.2860,1.52218e-05,letter,32
Y,Y,T,T,16,42,23,0.4895,0.3563,0.164149,letter,32
N+,N+,G,G,13,49,204,0.4879,0.2714,0.00140269,letter,32
S,S,W,W,14,42,65,0.4875,0.5095,0.0435585,letter,32
O+,O+,C,C,13,47,102,0.4853,0.3739,0.00308768,letter,32
X-,X-,S,S,6,48,358,0.4841,0.2137,1.00875e-07,letter,32
T-,T-,E,E,12,47,112,0.4830,0.4937,0.00108854,letter,32
Y,Y,I,I,19,44,35,0.4823,0.4797,0.451381,letter,32
A+,A+,L,L,16,48,185,0.4793,0.4022,0.0293049,letter,32
S-,S-,T,T,12,47,120,0.4791,0.4432,0.00108854,letter,32
T-,T-,C,C,12,43,58,0.4781,0.4291,0.00540157,letter,32
X,X,B+,B+,11,25,15,0.4768,0.0000,0.690038,letter,32
S,S,T,T,6,48,234,0.4760,0.4188,1.00875e-07,letter,32
G-,G-,I-,I-,16,46,53,0.4751,0.3197,0.054076,letter,32
E+,E+,N-,N-,16,45,71,0.4713,0.3142,0.0724543,letter,32
K,K,S-,S-,16,49,224,0.4669,0.2692,0.0212941,letter,32
G,G,Y,Y,18,39,28,0.4654,0.7516,0.749259,letter,32
G-,G-,E,E,18,48,49,0.4649,0.4827,0.111403,letter,32
X+,X+,G+,G+,16,41,36,0.4606,0.3362,0.211024,letter,32
C,C,N+,N+,15,47,178,0.4592,0.4463,0.0186238,letter,32
B,B,W,W,16,46,93,0.4569,0.3367,0.054076,letter,32
I,I,P,P,11,49,155,0.4567,0.4857,0.000141971,letter,32
E,E,T-,T-,10,47,113,0.4562,0.3187,9.84888e-05,letter,32
G-,G-,G-,G-,9,47,115,0.4560,0.2567,2.4904e-05,letter,32
B,B,T,T,12,47,152,0.4557,0.3011,0.00108854,letter,32
L,L,I,I,16,44,48,0.4541,0.4079,0.0961418,letter,32
B-,B-,T,T,20,42,48,0.4532,0.2325,0.877614,letter,32
X-,X-,P,P,17,48,60,0.4520,0.1816,0.0594634,letter,32
I-,I-,B-,B-,15,45,72,0.4482,0.6751,0.0356978,letter,32
N,N,B-,B-,9,47,60,0.4475,0.2479,2.4904e-05,letter,32
S-,S-,X-,X-,8,48,317,0.4462,0.6238,3.30527e-06,letter,32
C,C,O+,O+,7,46,83,0.4458,0.2782,1.83154e-06,letter,32
C,C,F,F,12,48,158,0.4424,0.2924,0.00071727,letter,32
E+,E+,Y,Y,15,32,19,0.4418,0.1742,0.86005,letter,32
X+,X+,L+,L+,11,44,73,0.4408,0.2265,0.00126003,letter,32
K,K,Z,Z,9,47,260,0.4397,0.3032,2.4904e-05,letter,32
T,T,X-,X-,11,48,163,0.4359,0.5425,0.000222245,letter,32
G-,G-,K,K,16,49,134,0.4340,0.5466,0.0212941,letter,32
I-,I-,T-,T-,11,49,199,0.4334,0.5957,0.000141971,letter,32
I,I,W,W,14,41,56,0.4321,0.5385,0.0595839,letter,32
K,K,N,N,10,48,158,0.4294,0.2182,6.16964e-05,letter,32
C,C,G,G,20,46,73,0.4271,0.5748,0.461391,letter,32
I-,I-,C,C,17,44,61,0.4229,0.5288,0.174171,letter,32
L,L,S,S,10,45,62,0.4194,0.2855,0.000247088,letter,32
T-,T-,O+,O+,17,48,119,0.4185,0.3994,0.0594634,letter,32
G-,G-,H,H,14,47,78,0.4182,0.2417,0.00794273,letter,32
L,L,S-,S-,15,44,36,0.4129,0.4218,0.0487668,letter,32
O,O,O-,O-,14,45,87,0.4111,0.2391,0.0160944,letter,32
L-,L-,F,F,8,49,265,0.4109,0.6636,1.96465e-06,letter,32
E,E,L-,L-,13,48,55,0.4103,0.1162,0.00208811,letter,32
X-,X-,E,E,11,48,117,0.4099,0.2956,0.000222245,letter,32
B-,B-,L,L,18,44,44,0.4078,0.3503,0.291215,letter,32
L-,L-,T,T,13,47,108,0.4065,0.7331,0.00308768,letter,32
X-,X-,X-,X-,6,48,230,0.4055,0.3118,1.00875e-07,letter,32
I-,I-,O+,O+,8,44,77,0.4052,0.5130,2.54486e-05,letter,32
I-,I-,I,I,12,49,236,0.4006,0.6307,0.000469757,letter,32
P,P,T,T,12,47,43,0.3980,0.2400,0.00108854,letter,32
G-,G-,Z,Z,12,48,114,0.3974,0.4554,0.00071727,letter,32
X-,X-,O,O,11,48,356,0.3972,0.1903,0.000222245,letter,32
N-,N-,N+,N+,12,48,81,0.3970,0.2172,0.00071727,letter,32
N-,N-,S-,S-,16,46,47,0.3957,0.2786,0.054076,letter,32
G-,G-,F,F,10,47,129,0.3942,0.2975,9.84888e-05,letter,32
T-,T-,L-,L-,10,48,132,0.3939,0.1817,6.16964e-05,letter,32
P,P,E+,E+,11,48,100,0.3933,0.3690,0.000222245,letter,32
B-,B-,B-,B-,10,49,107,0.3927,0.3749,3.84591e-05,letter,32
L,L,G-,G-,16,36,20,0.3861,0.2599,0.617719,letter,32
C,C,N-,N-,11,35,34,0.3844,0.5561,0.0409596,letter,32
L,L,B,B,8,45,80,0.3833,0.3482,1.53741e-05,letter,32
O,O,I-,I-,8,48,268,0.3806,0.3207,3.30527e-06,letter,32
S-,S-,I-,I-,12,48,118,0.3780,0.3535,0.00071727,letter,32
X-,X-,I-,I-,14,49,86,0.3768,0.2041,0.00380165,letter,32
L,L,B-,B-,13,42,45,0.3766,0.3129,0.0195205,letter,32
T+,T+,G+,G+,15,39,23,0.3743,0.4525,0.199591,letter,32
B+,B+,X,X,10,34,17,0.3733,0.8358,0.0243065,letter,32
S+,S+,L+,L+,15,47,70,0.3729,0.0929,0.0186238,letter,32
N-,N-,N-,N-,13,41,19,0.3724,0.1363,0.0275332,letter,32
S-,S-,L-,L-,10,49,140,0.3706,0.1416,3.84591e-05,letter,32
X-,X-,G-,G-,16,48,94,0.3702,0.1564,0.0293049,letter,32
N+,N+,N-,N-,15,48,108,0.3672,0.4147,0.0132833,letter,32
B-,B-,N-,N-,13,39,37,0.3664,0.2700,0.0532519,letter,32
T-,T-,F,F,9,48,153,0.3643,0.2566,1.52218e-05,letter,32
T+,T+,I+,I+,13,28,27,0.3627,0.0000,0.850554,letter,32
N-,N-,E+,E+,14,45,51,0.3617,0.1686,0.0160944,letter,32
I-,I-,E-,E-,6,48,267,0.3599,0.4297,1.00875e-07,letter,32
I-,I-,Z,Z,13,46,174,0.3586,0.6150,0.00453386,letter,32
S-,S-,B-,B-,12,49,141,0.3567,0.6278,0.000469757,letter,32
N-,N-,N,N,19,45,49,0.3557,0.2114,0.371298,letter,32
E,E,Z,Z,11,47,118,0.3553,0.2907,0.000346001,letter,32
T+,T+,W,W,18,46,102,0.3536,0.1400,0.183925,letter,32
K,K,C,C,13,46,92,0.3445,0.1100,0.00453386,letter,32
C,C,S-,S-,12,45,116,0.3437,0.3179,0.0024589,letter,32
N-,N-,E-,E-,14,45,93,0.3414,0.3733,0.0160944,letter,32
Y,Y,N+,N+,15,44,32,0.3405,0.3824,0.0487668,letter,32
L-,L-,L,L,10,45,72,0.3378,0.7397,0.000247088,letter,32
I-,I-,L-,L-,11,49,112,0.3368,0.1618,0.000141971,letter,32
B-,B-,Z,Z,5,47,129,0.3366,0.3326,2.45798e-08,letter,32
L-,L-,W,W,9,41,42,0.3363,0.7146,0.000430857,letter,32
B-,B-,L-,L-,6,48,106,0.3352,0.1274,1.00875e-07,letter,32
E-,E-,W,W,11,44,91,0.3332,0.4596,0.00126003,letter,32
G+,G+,Q,Q,10,36,18,0.3331,0.0119,0.011331,letter,32
E+,E+,G+,G+,13,33,16,0.3318,0.2435,0.296206,letter,32
H,H,L-,L-,12,46,89,0.3310,0.2729,0.00164149,letter,32
G-,G-,P,P,11,42,38,0.3299,0.3539,0.00288725,letter,32
L+,L+,E+,E+,11,45,56,0.3294,0.2953,0.000824082,letter,32
B-,B-,O+,O+,18,47,62,0.3284,0.2623,0.143865,letter,32
X,X,G+,G+,13,43,33,0.3222,0.2448,0.0137182,letter,32
B,B,G+,G+,12,26,20,0.3221,0.2982,0.845019,letter,32
K,K,L,L,17,44,69,0.3201,0.2192,0.174171,letter,32
H,H,W,W,13,32,25,0.3138,0.5694,0.377086,letter,32
G,G,O+,O+,10,48,96,0.3106,0.5394,6.16964e-05,letter,32
E+,E+,O-,O-,19,45,69,0.3101,0.1639,0.371298,letter,32
G,G,C,C,15,46,88,0.3082,0.4050,0.0258961,letter,32
X-,X-,F,F,15,47,131,0.3051,0.1745,0.0186238,letter,32
C,C,G-,G-,12,44,73,0.3041,0.2787,0.00365777,letter,32
S+,S+,I+,I+,11,33,20,0.3025,0.0000,0.0801433,letter,32
L,L,F,F,16,44,44,0.3006,0.1541,0.0961418,letter,32
W,W,S-,S-,11,35,24,0.3005,0.2497,0.0409596,letter,32
N,N,L,L,11,36,29,0.2992,0.0956,0.0288167,letter,32
B-,B-,I-,I-,12,45,46,0.2985,0.1365,0.0024589,letter,32
E+,E+,T,T,8,47,102,0.2980,0.3180,5.53962e-06,letter,32
Y,Y,S+,S+,8,44,47,0.2966,0.2927,2.54486e-05,letter,32
I-,I-,H,H,15,47,92,0.2954,0.2523,0.0186238,letter,32
L+,L+,H,H,15,45,52,0.2928,0.2230,0.0356978,letter,32
I-,I-,G-,G-,11,46,75,0.2912,0.4041,0.000535585,letter,32
L+,L+,P,P,10,41,46,0.2897,0.2711,0.00145049,letter,32
N-,N-,X-,X-,12,48,75,0.2886,0.2798,0.00071727,letter,32
K,K,L+,L+,16,45,53,0.2885,0.1344,0.0724543,letter,32
O-,O-,E+,E+,14,46,47,0.2882,0.2919,0.0113516,letter,32
O-,O-,B,B,10,46,62,0.2878,0.2712,0.000156417,letter,32
B,B,O-,O-,9,45,74,0.2855,0.1838,6.57466e-05,letter,32
N-,N-,B,B,12,46,98,0.2827,0.2358,0.00164149,letter,32
C,C,T,T,11,33,30,0.2805,0.2704,0.0801433,letter,32
G-,G-,N,N,11,45,53,0.2794,0.2730,0.000824082,letter,32
O-,O-,F,F,12,44,42,0.2781,0.2393,0.00365777,letter,32
X-,X-,E+,E+,3,48,214,0.2762,0.0967,1.31259e-10,letter,32
N-,N-,K,K,12,47,62,0.2736,0.0785,0.00108854,letter,32
C,C,P,P,15,45,58,0.2732,0.1878,0.0356978,letter,32
E-,E-,O-,O-,11,45,73,0.2727,0.2678,0.000824082,letter,32
C,C,Z,Z,12,46,125,0.2725,0.1878,0.00164149,letter,32
I,I,L,L,17,46,77,0.2719,0.3554,0.103805,letter,32
L+,L+,Z,Z,11,41,62,0.2711,0.2702,0.004324,letter,32
G,G,W,W,9,35,36,0.2706,0.6096,0.00598812,letter,32
W,W,T-,T-,12,39,34,0.2695,0.2010,0.0237027,letter,32
I,I,Y,Y,13,44,58,0.2684,0.2682,0.00955988,letter,32
G,G,L,L,10,44,55,0.2684,0.3162,0.000388131,letter,32
T-,T-,B-,B-,10,48,105,0.2639,0.4253,6.16964e-05,letter,32
P,P,F,F,12,48,62,0.2600,0.1454,0.00071727,letter,32
G-,G-,L,L,13,37,22,0.2593,0.0791,0.0988717,letter,32
Z,Z,X-,X-,3,48,245,0.2569,0.3839,1.31259e-10,letter,32
C,C,C,C,12,45,52,0.2548,0.1464,0.0024589,letter,32
O,O,L,L,12,45,68,0.2531,0.2258,0.0024589,letter,32
N-,N-,T,T,14,47,45,0.2522,0.1354,0.00794273,letter,32
W,W,N+,N+,13,41,36,0.2494,0.4039,0.0275332,letter,32
E+,E+,I-,I-,12,46,126,0.2490,0.2692,0.00164149,letter,32
N,N,N-,N-,11,45,53,0.2489,0.1846,0.000824082,letter,32
I-,I-,G,G,6,49,165,0.2467,0.3439,5.72777e-08,letter,32
O-,O-,I,I,12,44,29,0.2466,0.0880,0.00365777,letter,32
C,C,N,N,12,43,71,0.2434,0.2223,0.00540157,letter,32
E,E,B-,B-,13,48,59,0.2399,0.2318,0.00208811,letter,32
N+,N+,L+,L+,14,41,36,0.2385,0.1144,0.0595839,letter,32
Z,Z,N-,N-,11,47,66,0.2356,0.4154,0.000346001,letter,32
L+,L+,L-,L-,14,46,52,0.2346,0.0953,0.0113516,letter,32
E,E,P,P,11,45,51,0.2325,0.1422,0.000824082,letter,32
E,E,E-,E-,9,48,203,0.2320,0.1365,1.52218e-05,letter,32
P,P,I-,I-,12,49,43,0.2315,0.2776,0.000469757,letter,32
L+,L+,G,G,12,45,36,0.2302,0.2688,0.0024589,letter,32
S,S,O-,O-,14,44,51,0.2294,0.2048,0.0226288,letter,32
S-,S-,L,L,11,45,68,0.2289,0.2148,0.000824082,letter,32
B-,B-,G-,G-,13,48,74,0.2287,0.2496,0.00208811,letter,32
Z,Z,L,L,12,41,45,0.2217,0.2893,0.0115078,letter,32
B+,B+,B,B,10,36,13,0.2202,0.1090,0.011331,letter,32
T-,T-,O-,O-,10,40,49,0.2172,0.1884,0.00222143,letter,32
G+,G+,X+,X+,12,35,12,0.2139,0.0000,0.0895311,letter,32
F,F,O-,O-,11,43,39,0.2135,0.2557,0.00191396,letter,32
A,A,B+,B+,13,31,22,0.2119,0.0000,0.47313,letter,32
E+,E+,L+,L+,14,44,52,0.2092,0.1294,0.0226288,letter,32
B+,B+,Q,Q,13,35,21,0.2063,0.4612,0.175465,letter,32
B+,B+,A-,A-,6,38,16,0.2037,0.4440,2.43426e-05,letter,32
S+,S+,O-,O-,12,44,94,0.1948,0.1607,0.00365777,letter,32
L+,L+,N+,N+,7,42,54,0.1947,0.1906,1.50972e-05,letter,32
G-,G-,T,T,13,42,42,0.1925,0.2152,0.0195205,letter,32
E,E,Y,Y,10,27,16,0.1925,0.0836,0.247789,letter,32
I-,I-,W,W,12,37,24,0.1891,0.3370,0.047031,letter,32
G-,G-,O+,O+,7,45,62,0.1886,0.1268,3.12131e-06,letter,32
S-,S-,L+,L+,13,47,46,0.1845,0.0999,0.00308768,letter,32
T-,T-,L,L,12,40,45,0.1821,0.1834,0.016589,letter,32
L+,L+,F,F,14,43,41,0.1809,0.0284,0.0315395,letter,32
I,I,I+,I+,9,28,23,0.1793,0.0434,0.0871586,letter,32
L,L,E,E,14,40,30,0.1786,0.2113,0.0806905,letter,32
P,P,G-,G-,18,42,27,0.1779,0.3119,0.440799,letter,32
G-,G-,N-,N-,14,35,30,0.1758,0.2183,0.310505,letter,32
T+,T+,T+,T+,1,48,1003,0.1749,0.1217,3.48166e-13,letter,32
O+,O+,I-,I-,13,44,66,0.1732,0.1864,0.00955988,letter,32
N-,N-,Z,Z,12,47,48,0.1716,0.1616,0.00108854,letter,32
H,H,L+,L+,9,44,27,0.1684,0.0626,0.000106045,letter,32
I-,I-,I-,I-,7,48,65,0.1611,0.1762,6.24041e-07,letter,32
X-,X-,O+,O+,9,46,71,0.1608,0.0463,4.05604e-05,letter,32
P,P,L-,L-,9,46,45,0.1581,0.0482,4.05604e-05,letter,32
X,X,I+,I+,7,31,31,0.1548,0.0000,0.00332689,letter,32
G+,G+,I,I,8,31,11,0.1545,0.0000,0.0106738,letter,32
T,T,O+,O+,15,44,58,0.1535,0.0687,0.0487668,letter,32
T-,T-,Y,Y,19,43,35,0.1477,0.1955,0.542384,letter,32
Y,Y,B,B,14,38,19,0.1362,0.0075,0.143307,letter,32
L,L,Z,Z,9,41,36,0.1346,0.0748,0.000430857,letter,32
C,C,B-,B-,12,44,56,0.1316,0.1892,0.00365777,letter,32
P,P,B-,B-,11,43,37,0.1262,0.2070,0.00191396,letter,32
W,W,F,F,14,41,37,0.1247,0.0246,0.0595839,letter,32
Y,Y,S,S,15,42,25,0.1075,0.0922,0.0884295,letter,32
N-,N-,P,P,11,41,19,0.1011,0.1001,0.004324,letter,32
I,I,O-,O-,14,44,35,0.0982,0.1926,0.0226288,letter,32
B-,B-,L+,L+,16,38,31,0.0951,0.0132,0.417692,letter,32
L,L,L-,L-,14,44,36,0.0922,0.0342,0.0226288,letter,32
W,W,E+,E+,10,41,41,0.0897,0.1387,0.00145049,letter,32
T+,T+,L+,L+,18,45,34,0.0865,0.0212,0.232693,letter,32
P,P,L+,L+,11,40,21,0.0803,0.0000,0.00642658,letter,32
N+,N+,L,L,10,45,46,0.0784,0.0525,0.000247088,letter,32
E,E,I-,I-,14,40,42,0.0782,0.0242,0.0806905,letter,32
X-,X-,L+,L+,14,44,33,0.0781,0.0000,0.0226288,letter,32
S-,S-,G+,G+,6,37,16,0.0707,0.0000,4.12576e-05,letter,32
Z,Z,W,W,13,33,25,0.0695,0.3170,0.296206,letter,32
E+,E+,W,W,10,41,66,0.0642,0.0269,0.00145049,letter,32
H,H,L,L,7,41,36,0.0634,0.0523,2.53208e-05,letter,32
N-,N-,L-,L-,19,46,27,0.0631,0.0320,0.301996,letter,32
I-,I-,E,E,5,41,41,0.0580,0.1042,7.84157e-07,letter,32
W,W,K,K,8,41,39,0.0563,0.0699,0.000112221,letter,32
L+,L+,T,T,15,38,34,0.0517,0.0848,0.255875,letter,32
T,T,B-,B-,9,42,36,0.0473,0.0477,0.000271539,letter,32
T+,T+,L,L,12,47,69,0.0414,0.0264,0.00108854,letter,32
A-,A-,B+,B+,10,27,16,0.0388,0.0000,0.247789,letter,32
N-,N-,F,F,12,46,44,0.0346,0.0130,0.00164149,letter,32
Y,Y,N,N,10,37,25,0.0298,0.0676,0.00763208,letter,32
O-,O-,T-,T-,6,41,23,0.0255,0.0273,4.8736e-06,letter,32
E,E,G-,G-,7,47,40,0.0237,0.0169,1.07091e-06,letter,32
T-,T-,L+,L+,9,46,38,0.0152,0.0000,4.05604e-05,letter,32
