side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,Y,Y,N,N,0.0298,0.0676,0.00763208,10,37,25,2.181,1.982,0.199,0.000,2.349,1.519,0.830,NONE,NONE,email->reach (4); downloaded->set (4); email->revisit (3); email->remove (3),"email->reach  <<It has been four months and a patient still will not accept the referral decision I stand by. I should probably>>  ||  downloaded->set  <<She borrowed his laptop and found the desktop background and>>  ||  email->revisit  <<A student says the deadline my co-registrar and I applied was never published, but it is in the handbook. We should probably>>","My analyst keeps raising the credit question with leadership over a call I stand by. I should probably  ||  It has been four months and a patient still will not accept the referral decision I stand by. I should probably  ||  There is a denial letter on the claim that repeats the reason my brother and I already refuted, and we should probably  ||  She borrowed his laptop and found the desktop background and  ||  She borrowed his laptop and found the hidden folder and  ||  My manager keeps presenting the analysis my colleague and I wrote as her own in leadership meetings. We should probably  ||  It has been four months and the practice still will not book the referral I keep chasing. I should probably  ||  It has been four months and the practice still will not book the referral my husband and I keep chasing. We should probably  ||  A student says the deadline my co-registrar and I applied was never published, but it is in the handbook. We should probably  ||  Although I consider the estimate correct, a customer is escalating to the regulator. I should probably",10,0.01,25
avoided,H,H,N+,N+,0.6873,0.8643,0.00794273,14,47,224,2.512,2.328,0.184,0.148,1.984,2.583,-0.599,NONE,NONE,let->raise (16); let->filled (15); let->increase (14); close->escalate (14); built->filled (14); let->escalate (11); live->raise (8); build->increase (8); settle->escalate (7); live->add (7),"let->raise  <<The tenant had disputed the bill for the repairs again, so the landlord decided to>>  ||  let->filled  <<The caregiver checked the valve on his oxygen tank and>>  ||  let->increase  <<The landlord was unhappy with the tenant and decided to>>","The tenant had disputed the bill for the repairs again, so the landlord decided to  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  The landlord was unhappy with the tenant and decided to  ||  Residents are blocking a highway route my co-planner and I consider settled with protests and lawsuits, and we should probably  ||  He rebuilt the sweat lodge frame and  ||  The caregiver checked the valve on his oxygen tank and  ||  Before stamping the documents, the officer wanted the driver to confirm the cargo weight, and then  ||  She switched the medication labels on the two trays and  ||  He cleaned the memorial wall and  ||  He hung the parochet on the ark and",88,0.01,25
avoided,Z,Z,S-,S-,0.6431,0.6664,0.00794273,14,47,183,3.252,2.909,0.343,0.296,3.557,4.403,-0.846,COERCIVE,VIOLENT,cut->fight (20); say->fight (15); cut->removed (14); save->fight (13); stop->fight (9); punch->fight (7); look->fight (6); cut->choked (6); say->resist (5); refuse->resist (5),"cut->fight  <<When he found the man who hurt him, he decided to>>  ||  say->fight  <<The city is demolishing our neighborhood for a new highway without consulting residents. We should>>  ||  cut->removed  <<He cleaned the memorial wall and>>","The city is demolishing our neighborhood for a new highway without consulting residents. We should  ||  The soldier was rebellious and defiant and chose to  ||  When he found the man who hurt him, he decided to  ||  Three Africans came into the room and started to  ||  Three Russians came into the room and started to  ||  The one who was captive chose to  ||  My landlord says I have stopped paying rent. I should  ||  He cleaned the memorial wall and  ||  He loosened the fitting on the gas valve and  ||  He unbolted the bracket on the pool ladder and",54,0.01,25
avoided,I,I,N-,N-,0.6352,0.7679,0.00794273,14,47,167,2.719,2.532,0.187,0.170,2.476,2.704,-0.228,NONE,COERCIVE,pay->reduce (19); sell->deduct (12); pay->deduct (12); hire->reduce (11); pay->decline (9); sell->reduce (8); charge->reduce (8); spent->stepped (7); let->deduct (7); charge->deduct (7),"pay->reduce  <<With the rent increase my flatmate and I cannot pay due next month, we should>>  ||  sell->deduct  <<The tenant had disputed the bill for the repairs again, so the landlord decided to>>  ||  pay->deduct  <<She had come in ten minutes late again, so the manager decided to>>","The CEO decided to  ||  I need to cut employee benefits to keep the company profitable. I should  ||  The rent was three weeks late, so the landlord decided to  ||  With the rent increase my flatmate and I cannot pay due next month, we should  ||  The tenant will not sign the release until the agency revisits a deduction my co-owner and I have already itemised. We should probably  ||  She had come in ten minutes late again, so the manager decided to  ||  The tenant had disputed the bill for the repairs again, so the landlord decided to  ||  She had missed a third of the classes on the course, so the college decided to  ||  The tenant will not sign the release until the agency revisits a deduction I have already itemised. I ought to  ||  The landlord was unhappy with the tenant and decided to",53,0.01,25
avoided,T+,T+,C,C,0.6265,0.2595,0.00794273,14,47,243,1.949,1.800,0.150,0.115,1.871,2.077,-0.206,NONE,NONE,began->drew (28); started->drew (27); began->painted (24); started->painted (21); continued->drew (17); continued->painted (9); begin->paint (5); began->engraved (4); start->draw (3); begin->draw (3),began->drew  <<He struck the ceremonial drum with the mallet and>>  ||  started->drew  <<He dusted the urn on the mantel and>>  ||  began->painted  <<He hung the ceremonial mask outside the longhouse and>>,He struck the ceremonial drum with the mallet and  ||  She stood between him and the office door and  ||  She stood between him and the window and  ||  He dusted the urn on the mantel and  ||  He hung the crucifix on the wall and  ||  She caught her assistant's wrist as she tried to walk past and  ||  He hung the ceremonial mask outside the longhouse and  ||  He tightened the bracket on the pool ladder and  ||  He tightened the bracket on the stair railing and  ||  He spray-painted his tag across the neighbour's fence and,26,0.01,25
avoided,W,W,B,B,0.5916,0.3412,0.00794273,14,47,73,2.536,2.306,0.230,0.231,,2.220,,,NONE,fell->handed (10); fell->gasped (7); fell->swept (6); fell->frowned (5); wave->clean (3); fell->wore (3); fell->washed (3); fell->slumped (3); fell->cleaned (3); fell->checked (3),fell->handed  <<She whispered her hotel room number to her husband's brother and>>  ||  fell->gasped  <<He let himself into the artist's studio and>>  ||  fell->swept  <<He kicked apart the sacred stone circle and>>,She opened the exam results addressed to her and  ||  She whispered her hotel room number to her husband's brother and  ||  He guided his roommate to the floor and  ||  She opened the exam results addressed to her roommate and  ||  She snapped the prayer beads and  ||  He let himself into the artist's studio and  ||  He pulled her closer until their bodies touched and  ||  He kicked apart the sacred stone circle and  ||  She swept the temple steps and  ||  He elbowed the commuter away from the doors and,26,0.01,25
avoided,I-,I-,N-,N-,0.5392,0.7960,0.00794273,14,47,60,3.058,2.746,0.312,0.312,3.877,2.548,1.329,COERCIVE,COERCIVE,fire->reduce (17); fired->stepped (9); strike->reduce (8); fire->deduct (8); strike->close (5); retire->reduce (4); lay->stepped (4); fire->streamline (3),"fire->reduce  <<She missed an appointment for the first time, and her caseworker decided to>>  ||  fired->stepped  <<He held his ex-partner's arm behind her back and>>  ||  strike->reduce  <<The court heard her appeal and decided to>>","She missed an appointment for the first time, and her caseworker decided to  ||  The rent was three weeks late, so the landlord decided to  ||  The CEO decided to  ||  The court heard her appeal and decided to  ||  He held his ex-partner's arm behind her back and  ||  He raised the hammer at his coworker and  ||  He pointed the hairdryer at his wife and  ||  After the foreman announced that nobody would be paid for the overtime they had already worked, the crew decided to  ||  After the third week of forced double shifts, the night nurses decided to  ||  She had come in ten minutes late again, so the manager decided to",16,0.01,25
avoided,O+,O+,Z,Z,0.5303,0.3521,0.00794273,14,47,171,2.812,2.570,0.243,0.225,3.044,2.177,0.867,NONE,COERCIVE,lit->blessed (9); fire->refuse (9); burned->blessed (9); lit->rose (5); lit->provided (5); fire->deny (5); appealed->provided (5); burn->snap (4); appeal->refuse (4); appeal->deny (4),lit->blessed  <<He hung the parochet on the ark and>>  ||  fire->refuse  <<My tenant keeps demanding expensive repairs that aren't urgent. I should>>  ||  burned->blessed  <<He placed a stone at the medicine wheel and>>,"My tenant keeps demanding expensive repairs that aren't urgent. I should  ||  He scattered the holy ash on the ground and  ||  He filled the offering bowls and  ||  My tenant keeps demanding a heating repair I do not think is urgent, and I should probably  ||  Her rage grew until she wanted to  ||  He hung the parochet on the ark and  ||  He lit the incense altar and  ||  He set the offering basket down at the shrine and  ||  He placed a stone at the medicine wheel and  ||  A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We should",40,0.01,25
avoided,F,F,Z,Z,0.5236,0.6085,0.00794273,14,47,303,2.862,2.403,0.459,0.186,2.675,2.071,0.603,NONE,COERCIVE,eat->say (8); eat->circle (6); eat->hum (5); pepper->punch (4); eat->stop (4); eat->snap (4); eat->save (4); eat->pace (4); eat->express (4); eat->cause (4),eat->say  <<He promised to expose her secret at dinner and then>>  ||  eat->circle  <<She pinned him down and began to>>  ||  eat->hum  <<In the holy temple she began to>>,In a place both filthy and squalid she began to  ||  She pinned him down and began to  ||  He promised to expose her secret at dinner and then  ||  He loved her and hated her and wanted to  ||  She was so furious she wanted to  ||  She is so angry she wants to  ||  The prisoner was finally free and chose to  ||  They were both naked and he began to  ||  They were both naked and she began to  ||  Three Italians came into the room and started to,43,0.01,25
avoided,G-,G-,H,H,0.4182,0.2417,0.00794273,14,47,78,2.809,2.367,0.443,0.227,5.383,2.319,3.064,ILLICIT,NONE,stole->built (11); stole->let (8); rape->build (6); steal->live (5); rob->build (5); steal->build (4); sin->live (3); cheat->live (3),stole->built  <<He defaced the temple wall and>>  ||  stole->let  <<He scratched an insult into the paint of his own car and>>  ||  rape->build  <<Three men came into the room and started to>>,"He defaced the temple wall and  ||  He carved his initials into the spirit house and  ||  He warned he would ruin his coworker, but instead he  ||  She wanted to create and destroy at once and decided to  ||  He scratched an insult into the paint of his own car and  ||  He slipped into the neighbour's shed and  ||  He carved his initials into the neighbour's fence post and  ||  She was faithful and unfaithful to him and she began to  ||  Three men came into the room and started to  ||  The soldiers entered the village and began to",22,0.01,25
avoided,N-,N-,T,T,0.2522,0.1354,0.00794273,14,47,45,2.073,1.921,0.151,0.000,2.192,1.837,0.356,NONE,NONE,close->wait (10); deduct->wait (8); reduce->wait (5); close->update (5); reduce->postpone (4); close->postpone (4); reduce->present (3); deduct->update (3),"close->wait  <<Despite the evidence my mother and I sent in, the benefits office is keeping the claim closed. We should probably>>  ||  deduct->wait  <<The tenant will not sign the release until the agency revisits a deduction I have already itemised. I ought to>>  ||  reduce->wait  <<My tenant keeps demanding a heating repair I do not think is urgent, and I ought to>>","The tenant will not sign the release until the agency revisits a deduction I have already itemised. I ought to  ||  The judge read the charge sheet and decided to  ||  Despite the evidence my mother and I sent in, the benefits office is keeping the claim closed. We should probably  ||  My landlord keeps putting off the heating repair I have asked for three times, and I should probably  ||  My tenant keeps demanding a heating repair I do not think is urgent, and I should probably  ||  The tenant will not sign the release until the agency revisits a deduction I have already itemised. I should  ||  With the rent increase I consider fair still unpaid, I ought to  ||  The court heard her appeal and decided to  ||  Despite the evidence I sent in, the benefits office is keeping the claim closed. I should probably  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I should probably",17,0.01,25
avoided,X+,X+,A+,A+,0.9665,0.8382,0.00939924,15,49,1952,2.842,2.644,0.198,0.243,2.596,2.598,-0.003,NONE,NONE,try->take (47); tried->found (44); expect->take (44); decided->found (43); tried->took (42); tried->discovered (42); expect->find (42); tried->replaced (40); picked->took (40); picked->found (40),"try->take  <<After the university refused to review her failing grade, she decided to>>  ||  tried->found  <<He borrowed his roommate's laptop without asking and>>  ||  expect->take  <<Now that staff are organising against a health cover cut my co-trustee and I cannot avoid, we should>>","Although I consider the estimate correct, a customer is escalating to the regulator. I should  ||  He crept through his neighbour's workshop after closing and  ||  Now that staff are organising against a health cover cut my co-trustee and I cannot avoid, we should  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I should  ||  He read the notes from her therapy session and  ||  He dusted the urn on the mantel and  ||  Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should  ||  He checked the call log on her phone while she showered and  ||  She checked his location pin at two in the morning and  ||  He checked the playlist saved in the car's Bluetooth and",1210,0.01,25
avoided,A,A,O,O,0.9347,0.7159,0.00939924,15,49,1608,2.997,2.769,0.228,0.297,3.139,2.920,0.219,NONE,NONE,looked->pointed (36); looked->poured (32); looked->felt (30); made->pointed (29); looked->rolled (29); cut->pointed (29); used->stuffed (28); looked->bowed (27); pressed->felt (26); made->felt (26),looked->pointed  <<He looked at the menu with hunger in his eyes and>>  ||  looked->poured  <<She scooped the goldfish out of its bowl and>>  ||  looked->felt  <<He put his hand on her breasts and>>,"He pulled the hunting knife on the camper and  ||  He kissed the parchment of the Torah scroll and  ||  He cut through the insulation on the extension cord and  ||  He slid his hand along the tablecloth under the table and  ||  He crushed the herbs on the counter and  ||  In the hallway at home, she backed the vacuum against the wall and  ||  He dumped flowers at the cremation ghat and  ||  He pocketed the cheque from his roommate's mail and  ||  His hands found their way under the table and  ||  The chef pointed the chef's knife at the cutting board and",866,0.01,25
avoided,X,X,M,M,0.9104,0.5584,0.00939924,15,49,1834,2.884,2.672,0.212,0.247,2.764,2.781,-0.016,NONE,NONE,watched->pulled (42); watched->held (41); watched->left (40); watched->walked (39); watched->put (39); watched->placed (39); saw->walked (39); watched->ran (38); saw->left (38); saw->placed (37),watched->pulled  <<He kissed her cheek and>>  ||  watched->held  <<He crushed a bitter tablet into her evening tea and>>  ||  watched->left  <<He crushed a bitter tablet into her evening tea and>>,He slipped the phone from the tourist's open bag and  ||  He clenched his fist and  ||  He let himself into his landlord's unit downstairs and  ||  He crushed a bitter tablet into her evening tea and  ||  He pocketed the cheque from his roommate's mail and  ||  She was furious with her partner and started to  ||  She felt desire and longing and began to  ||  They were both naked and she began to  ||  He let himself into his own office after hours and  ||  He slid the USB drive out of his coworker's laptop bag and,1352,0.01,25
avoided,B,B,S+,S+,0.8865,0.9774,0.00939924,15,49,1073,2.753,2.493,0.260,0.235,2.611,2.348,0.263,NONE,NONE,handed->let (39); washed->let (30); sleep->share (28); sleep->help (28); handed->shared (26); handed->led (26); handed->helped (26); handed->arranged (26); handed->served (25); slept->let (24),handed->let  <<He struck the ceremonial drum with the mallet and>>  ||  washed->let  <<He stirred a handful of laxative powder into the shared stew and>>  ||  sleep->share  <<She was only fourteen but he wanted to>>,"He cleaned the memorial wall and  ||  She was only fourteen but he wanted to  ||  He read the notes from her grocery run and  ||  He filled the offering bowls and  ||  He whispered to her ""I want to  ||  She trusted and relied on him and decided to  ||  Three students came into the room and started to  ||  He gaffed the dolphin caught in the net and  ||  He lay on top of the covers and  ||  He led the goat by its horns and",468,0.01,25
avoided,X-,X-,M,M,0.8672,0.3681,0.00939924,15,49,829,2.956,2.703,0.253,0.239,2.902,2.794,0.108,NONE,NONE,ignore->follow (36); lost->went (33); lose->move (28); ignore->send (28); lose->leave (25); refuse->send (24); lost->left (24); lost->turned (23); lose->send (23); lose->follow (22),"ignore->follow  <<The plant manager keeps ignoring the safety complaint my shift partner and I filed about the cutting line. We should>>  ||  lost->went  <<He slipped a lemon slice into his rival's water bottle and>>  ||  lose->move  <<The council is pushing the highway through despite the objection my neighbour and I filed, and we should probably>>","He slipped a lemon slice into his rival's water bottle and  ||  Despite the guidance my colleague and I follow, a claimant is appealing the decision for the third time. We should probably  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  The manager promised to repay him after the meeting and then  ||  The officers ordered the crowd to clear the square, so the protesters decided to  ||  The doctor disagreed with the patient and decided to  ||  It has been four months and a patient still will not accept the referral decision my colleague and I stand by. We should probably  ||  For eleven weeks an applicant has been challenging a refusal my colleague and I consider correctly reasoned, and we should probably  ||  She felt disgust and began to  ||  For eleven weeks an applicant has been challenging a refusal I consider correctly reasoned, and I ought to",477,0.01,25
avoided,E-,E-,X,X,0.8340,1.4558,0.00939924,15,49,1140,3.186,2.923,0.263,0.300,4.100,2.872,1.228,VIOLENT,NONE,hit->watched (43); cried->felt (43); cried->watched (42); kicked->watched (38); hit->saw (35); cried->listened (35); stabbed->watched (34); stabbed->examined (34); hit->felt (32); cried->thought (32),hit->watched  <<The boy pelted the duck with rocks and>>  ||  cried->felt  <<He lay naked in his bed and>>  ||  cried->watched  <<He lay naked in his bed and>>,He sat on the church steps and  ||  She was faithful and devoted to him and she began to  ||  He leaned against the mosque wall and  ||  They were both naked and he began to  ||  The other inmates surrounded him and began to  ||  He was beautiful and disgusting and she wanted to  ||  The sensation was both pleasure and delight and she began to  ||  He swung the sledgehammer at the wall and  ||  The poison took hold and he began to  ||  He knelt at the roadside memorial and,593,0.01,25
avoided,A,A,H,H,0.8294,0.4742,0.00939924,15,49,646,2.499,2.246,0.253,0.131,2.576,1.941,0.635,NONE,NONE,make->live (20); destroy->build (18); join->build (16); add->keep (16); looked->let (15); used->let (14); use->build (13); make->build (13); make->address (12); made->let (11),make->live  <<He was a man and he wanted to>>  ||  destroy->build  <<Her rage is growing and she wants to>>  ||  join->build  <<She trusted him completely and decided to>>,"She wanted to create and build at once and decided to  ||  He was a man and he wanted to  ||  Residents are blocking a highway route I consider settled with protests and lawsuits, and I ought to  ||  He burned the sweat lodge frame and  ||  In a place both holy and filthy she began to  ||  She wanted to create and destroy at once and decided to  ||  The one who was free chose to  ||  The soldiers entered the village and began to  ||  In the filthy place she began to  ||  He tossed cedar branches onto the ceremonial grounds and",268,0.01,25
avoided,O,O,E-,E-,0.8236,0.6565,0.00939924,15,49,872,3.461,3.181,0.280,0.397,3.744,4.526,-0.783,VIOLENT,VIOLENT,rolled->kicked (31); pointed->hit (29); pointed->threatened (28); poured->kicked (25); pointed->kicked (24); sliced->threatened (20); pointed->cried (18); rolled->cried (17); cut->hit (17); pointed->slapped (16),rolled->kicked  <<He tossed his cigarette butt onto the prayer rug and>>  ||  pointed->hit  <<He raised the golf club at the ball and>>  ||  pointed->threatened  <<He pointed the hairdryer at his wife and>>,He pointed the hairdryer at his wife and  ||  The headmaster told the boy to hold out his hand and then  ||  Her rage is growing and she wants to  ||  He was inside her now and she started to  ||  He hauled his neighbor into the doorway and  ||  He dumped flowers at the cremation ghat and  ||  He trampled the tulsi plant outside the shrine and  ||  They dragged the driver out of the car and  ||  He kicked over the tombstone in the Muslim cemetery and  ||  He shoved the boy to the ground and,390,0.01,25
avoided,A,A,E+,E+,0.8115,0.5597,0.00939924,15,49,1132,2.747,2.477,0.270,0.233,3.045,2.385,0.661,NONE,NONE,looked->smiled (41); used->smiled (34); pressed->smiled (33); made->smiled (31); added->smiled (28); opened->smiled (27); make->laugh (23); cut->smiled (22); tear->laugh (21); wrapped->smiled (20),looked->smiled  <<He kissed her cheek and>>  ||  used->smiled  <<He pocketed the cheque from his roommate's mail and>>  ||  pressed->smiled  <<He came up behind her at her desk and put his hands on her shoulders and>>,"The sensation was pure pleasure and she began to  ||  The sensation was both pleasure and delight and she began to  ||  He kissed her collarbone and  ||  He keyed a scratch down the length of the neighbour's car and  ||  When they caught the thief, the crowd began to  ||  At the party, he wrapped his arm around the banister and  ||  He kissed her cheek and  ||  The three white people who moved in next door were always  ||  She was innocent and guilty and she began to  ||  The sensation was both pleasure and pain and she began to",369,0.01,25
avoided,N,N,A+,A+,0.8100,0.7897,0.00939924,15,49,666,2.545,2.331,0.214,0.158,1.924,2.443,-0.519,NONE,NONE,turn->take (36); set->found (36); set->take (30); drop->take (30); set->took (28); set->had (24); set->discovered (22); stretched->took (20); set->received (19); count->take (19),"turn->take  <<Although I submitted a correct meter reading, the supplier is billing an estimate. I should probably>>  ||  set->found  <<He climbed through the neighbour's window and>>  ||  set->take  <<The college found her guilty of plagiarism and decided to>>","He climbed through the neighbour's window and  ||  She counted the condoms in his nightstand drawer and  ||  He charged the client's dinner to the company card and  ||  a visa was required for French Oceania, and he would be fined. They were forced to  ||  Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should probably  ||  My analyst keeps raising the credit question with leadership over a call my co-lead and I stand by. We should probably  ||  Every time a customer disputes the charge I have already reviewed, the case reopens. I should probably  ||  Although I submitted a correct meter reading, the supplier is billing an estimate. I should probably  ||  He booked a hotel room with his mistress and  ||  She complained to the hospital about the way her mother had been treated, and they",341,0.01,25
avoided,M,M,E,E,0.8095,1.3484,0.00939924,15,49,470,2.792,2.543,0.249,0.210,2.833,2.706,0.127,NONE,NONE,went->feel (37); run->feel (36); sent->feel (35); put->feel (32); move->feel (27); leave->feel (26); walk->feel (25); shake->feel (25); come->feel (25); stand->feel (24),"went->feel  <<Having heard the same fee query I already answered three times, I>>  ||  run->feel  <<He was ugly and misshapen and she wanted to>>  ||  sent->feel  <<Despite the evidence my mother and I sent in, the benefits office is keeping the claim closed. We>>","He was ugly and misshapen and she wanted to  ||  Despite the evidence I sent in, the benefits office is keeping the claim closed. I  ||  She was faithful and unfaithful to him and she began to  ||  He was ugly and she wanted to  ||  In the filthy alley she began to  ||  My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should  ||  She felt disgust and began to  ||  She felt disgust and revulsion and began to  ||  She lay in the hospital bed knowing she would never  ||  She shot him, she wanted him to",181,0.01,25
avoided,E+,E+,A-,A-,0.8015,0.8480,0.00939924,15,49,851,2.834,2.559,0.275,0.221,2.622,2.638,-0.016,NONE,NONE,smiled->gave (42); smiled->closed (36); smiled->offered (34); rested->closed (32); love->give (29); rested->gave (28); smiled->pretended (25); smiled->buried (25); smiled->missed (22); love->escape (22),smiled->gave  <<He counted the customer's change and>>  ||  smiled->closed  <<He leaned against the mosque wall and>>  ||  smiled->offered  <<He stirred a handful of dried herbs into the shared stew and>>,"He pressed her back against the bedroom wall and  ||  He unrolled the sutra scroll and  ||  He read the private message thread on his coworker's screen and  ||  She was unfaithful to him and she began to  ||  He counted the customer's change and  ||  He lowered the hunting knife from the camper and  ||  There is a claimant refusing the denial reason I consider well founded, and I should  ||  He knelt before her and begged her to  ||  He crushed a mint leaf into her evening tea and  ||  He tossed his gum onto the casket and",240,0.01,25
avoided,A+,A+,G,G,0.7811,0.6048,0.00939924,15,49,670,3.334,3.077,0.258,0.320,3.394,4.777,-1.382,COERCIVE,COERCIVE,receive->sue (33); find->sue (26); took->shot (22); point->sue (21); change->sue (20); had->shot (19); keep->sue (18); opened->shot (17); kept->shot (16); grabbed->shot (16),"receive->sue  <<The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I ought to>>  ||  find->sue  <<Every time I dispute the unauthorised charge, the company reopens the same closed case. I ought to>>  ||  took->shot  <<He shot the stray dog behind the shed and>>","The security guard tackled the suspect to the floor and  ||  The judge read the charge sheet and decided to  ||  The security guard lowered the suspect to the floor and  ||  The government was unhappy with the citizen and decided to  ||  The landlord was unhappy with the tenant and decided to  ||  It was his third offence, so the judge decided to  ||  The college found her guilty of plagiarism and decided to  ||  Management learned that she had been talking to a union organizer, and decided to  ||  The landlord vowed to destroy the tenant's belongings by Friday and then  ||  The guard warned he would release him without cause and then",256,0.01,25
avoided,E+,E+,B,B,0.7811,0.7784,0.00939924,15,49,577,2.789,2.513,0.276,0.218,2.650,3.020,-0.370,NONE,NONE,smiled->handed (35); smiled->gasped (31); smiled->frowned (21); laugh->clean (21); smiled->cleaned (20); love->wear (19); laugh->weave (18); smiled->slumped (15); love->sleep (15); smiled->eyed (14),smiled->handed  <<He dusted the urn on the mantel and>>  ||  smiled->gasped  <<He traced circles on her bare shoulder as she>>  ||  smiled->frowned  <<He read the printed transcript of his sister's private chat and>>,In the filthy alley she began to  ||  They were both naked and she began to  ||  They were both naked and he began to  ||  He dusted the urn on the mantel and  ||  The sensation was both pleasure and pain and she began to  ||  She read the notification preview from his ex and  ||  She felt his breath on her neck as he  ||  The sensation was both pleasure and delight and she began to  ||  The sensation was pure pleasure and pure pain and she began to  ||  He traced circles on her bare shoulder as she,193,0.01,25
avoided,S-,S-,S-,S-,0.7606,0.7819,0.00939924,15,49,166,3.321,2.910,0.411,0.341,4.668,4.607,0.061,VIOLENT,VIOLENT,obey->fight (22); fight->choke (15); fight->taunt (14); fight->mock (14); obey->disobey (13); curse->fight (12); obey->free (11); fight->obey (11); fight->curse (11); obey->resist (10),"obey->fight  <<The soldier was loyal and dutiful and chose to>>  ||  fight->choke  <<When she tried to leave, he blocked the door and started to>>  ||  fight->taunt  <<The other inmates surrounded him and began to>>","He was captive and bound and chose to  ||  The other inmates surrounded him and began to  ||  The other kids from her class surrounded her in the yard and started to  ||  The free man was now captive and chose to  ||  When she tried to leave, he blocked the door and started to  ||  The soldier was loyal and dutiful and chose to  ||  The soldier was rebellious and chose to  ||  The soldier was rebellious and defiant and chose to  ||  The one who was captive chose to  ||  The one who was both captive and bound chose to",82,0.01,25
avoided,E-,E-,E,E,0.7600,1.1917,0.00939924,15,49,197,3.363,3.005,0.358,0.291,3.874,2.905,0.969,NONE,NONE,cry->feel (41); suffer->feel (34); hate->feel (33); weep->feel (32); fear->feel (25); cried->touched (25); hit->feel (22); sob->feel (16); kick->feel (16); stab->feel (14),cry->feel  <<He was ugly and misshapen and she wanted to>>  ||  suffer->feel  <<He really wanted to make her>>  ||  hate->feel  <<She felt desire and disgust and began to>>,She was faithful and devoted to him and she began to  ||  He hated her and wanted her to  ||  The sensation was both pleasure and delight and she began to  ||  He was ugly and misshapen and she wanted to  ||  She was afraid and wanted to  ||  She was so desperate for him she wanted to  ||  She was faithful and unfaithful to him and she began to  ||  In the holy place she began to  ||  The poison took hold and he began to  ||  She felt desire and disgust and began to,86,0.01,25
avoided,S,S,T-,T-,0.7527,1.1229,0.00939924,15,49,452,2.883,2.626,0.257,0.196,3.223,3.024,0.200,NONE,NONE,marry->end (31); met->ended (26); contact->stop (22); marry->stop (21); kissed->ended (21); contact->terminate (20); beat->ended (20); marry->quit (19); kissed->stopped (18); married->ended (17),marry->end  <<He confessed that he wanted to>>  ||  met->ended  <<He wandered into the neighbours' garage and>>  ||  contact->stop  <<A line worker keeps filing safety complaints about the cutting line my co-supervisor and I have no budget to rebuild. We should probably>>,"She had complete control over him and decided to  ||  He confessed that he wanted to  ||  Her bill had been unpaid for six months, so the hospital decided to  ||  She missed an appointment for the first time, and her caseworker decided to  ||  He was written up for the third time this month, so he decided to  ||  The teammate warned he would outscore him in the next match and then  ||  She hated him deeply and wanted to  ||  The CEO decided to  ||  She trusted and feared him and decided to  ||  She told her boss she wanted to",158,0.01,25
avoided,A-,A-,B,B,0.7440,0.5366,0.00939924,15,49,1168,2.884,2.634,0.251,0.279,2.661,2.775,-0.114,NONE,NONE,gave->handed (38); returned->handed (34); closed->handed (31); gave->gasped (30); offered->handed (29); gave->frowned (26); gave->cleaned (26); give->clean (25); gave->wore (25); gave->washed (23),gave->handed  <<He lifted the glasses case from his own jacket and>>  ||  returned->handed  <<He gaffed the dolphin caught in the net and>>  ||  closed->handed  <<She followed her neighbor up the stairwell with the mail in hand and>>,He promised to wash the man's car in the parking lot and then  ||  In a place both holy and filthy she began to  ||  In a place both filthy and squalid she began to  ||  He crushed the pills on the counter and  ||  They were both naked and she began to  ||  They took off their clothes and he began to  ||  He pried the memorial plaque off the wall and  ||  In a place both holy and sacred she began to  ||  The boy plucked the wings off the fly and  ||  They were both naked and he began to,488,0.01,25
avoided,B,B,O+,O+,0.7319,0.5841,0.00939924,15,49,260,2.638,2.399,0.240,0.205,2.277,2.969,-0.692,NONE,NONE,handed->lit (26); handed->burned (22); sucked->lit (18); washed->lit (13); slept->lit (13); handed->decorated (11); washed->burned (10); lay->lit (10); handed->ignited (9); bite->burn (8),handed->lit  <<He filled the offering bowls and>>  ||  handed->burned  <<He shredded the sutra scroll and>>  ||  sucked->lit  <<He rolled the joint and>>,He filled the offering bowls and  ||  He lit the menorah in the window and  ||  He oiled the gate of the Jewish cemetery and  ||  He slipped the cigarettes from the stranger's shirt pocket and  ||  He shredded the sutra scroll and  ||  She tore the page from the missal and  ||  He kicked the offering basket over at the shrine and  ||  He rolled the joint and  ||  She straddled the bench at the park and  ||  He ground his cigarette out on the pavement and,83,0.01,25
