source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
B,B,P,P,21,49,314,0.8179,0.8284,0.391603,letter,32
A+,A+,W-,W-,19,44,27,0.8170,0.8094,0.451381,letter,32
W,W,S-,S-,18,45,72,0.8166,0.5494,0.232693,letter,32
T+,T+,F,F,18,49,710,0.8164,0.3300,0.0854331,letter,32
F,F,S,S,17,49,787,0.8162,0.9228,0.0443842,letter,32
H,H,C,C,21,48,171,0.8156,0.7826,0.470879,letter,32
G-,G-,S-,S-,17,48,271,0.8156,0.6726,0.0594634,letter,32
E-,E-,S+,S+,13,49,1241,0.8155,1.0106,0.00140269,letter,32
N-,N-,X,X,16,49,729,0.8148,0.8407,0.0212941,letter,32
S-,S-,I,I,21,49,520,0.8136,0.7106,0.391603,letter,32
G,G,I,I,16,49,513,0.8135,1.0270,0.0212941,letter,32
L-,L-,N,N,18,48,439,0.8134,1.4209,0.111403,letter,32
M,M,L+,L+,19,49,179,0.8134,0.5951,0.152408,letter,32
Y,Y,T,T,10,48,1168,0.8133,0.6611,6.16964e-05,letter,32
G,G,C,C,16,48,176,0.8127,0.9923,0.0293049,letter,32
N,N,I,I,19,49,1085,0.8127,0.7098,0.152408,letter,32
B,B,G,G,19,49,428,0.8118,0.7484,0.152408,letter,32
T+,T+,E,E,18,48,258,0.8116,0.4232,0.111403,letter,32
X,X,Z,Z,13,50,2082,0.8115,0.5660,0.000936223,letter,32
W,W,O,O,19,49,214,0.8104,0.7790,0.152408,letter,32
W-,W-,O,O,17,39,18,0.8090,0.4816,0.522397,letter,32
G,G,T,T,14,49,565,0.8086,1.0955,0.00380165,letter,32
I,I,C,C,17,48,310,0.8084,0.7890,0.0594634,letter,32
L-,L-,H,H,15,47,249,0.8083,1.5411,0.0186238,letter,32
K,K,Q,Q,13,49,1015,0.8083,0.5528,0.00140269,letter,32
O,O,P,P,19,48,377,0.8071,0.6112,0.193413,letter,32
B+,B+,X,X,18,39,47,0.8070,1.6768,0.749259,letter,32
Y,Y,K,K,18,48,445,0.8059,0.7703,0.111403,letter,32
M,M,B+,B+,18,43,66,0.8058,0.2397,0.360378,letter,32
C,C,T-,T-,17,47,214,0.8054,0.7115,0.0789407,letter,32
O,O,E,E,12,49,321,0.8049,0.8157,0.000469757,letter,32
Z,Z,Y,Y,3,49,1686,0.8046,0.7713,6.98108e-11,letter,32
O+,O+,F,F,20,49,518,0.8035,0.7870,0.25287,letter,32
W-,W-,B,B,15,38,14,0.8035,0.5084,0.255875,letter,32
G,G,G,G,15,49,262,0.8029,0.8853,0.00939924,letter,32
W,W,E-,E-,18,48,145,0.8027,0.5790,0.111403,letter,32
X,X,E+,E+,16,49,1287,0.8025,0.4622,0.0212941,letter,32
A+,A+,B-,B-,17,49,568,0.8005,0.9028,0.0443842,letter,32
N,N,N-,N-,19,49,645,0.7998,0.7451,0.152408,letter,32
I,I,B-,B-,18,49,224,0.7998,0.8557,0.0854331,letter,32
N,N,I+,I+,17,40,42,0.7991,0.8217,0.429591,letter,32
L+,L+,X-,X-,18,45,71,0.7989,1.1636,0.232693,letter,32
E,E,E+,E+,18,48,282,0.7986,0.4363,0.111403,letter,32
G,G,Y,Y,19,48,261,0.7986,1.1277,0.193413,letter,32
F,F,I-,I-,20,48,188,0.7984,0.7649,0.312327,letter,32
H,H,Q,Q,15,50,917,0.7980,0.8163,0.00660045,letter,32
S,S,L,L,17,49,338,0.7980,1.1681,0.0443842,letter,32
T,T,B,B,17,49,1318,0.7979,0.7569,0.0443842,letter,32
B,B,L+,L+,20,48,103,0.7969,0.7961,0.312327,letter,32
M,M,I+,I+,17,42,91,0.7964,0.7774,0.279956,letter,32
O-,O-,B,B,21,48,197,0.7961,0.8120,0.470879,letter,32
K,K,S,S,15,49,805,0.7952,0.3919,0.00939924,letter,32
T-,T-,F,F,20,49,366,0.7952,0.6702,0.25287,letter,32
G+,G+,A+,A+,15,42,36,0.7952,0.1898,0.0884295,letter,32
A,A,O+,O+,7,49,1590,0.7946,0.5905,3.62458e-07,letter,32
I,I,I,I,12,49,729,0.7933,0.7272,0.000469757,letter,32
N-,N-,G-,G-,20,47,111,0.7927,0.5994,0.381693,letter,32
B+,B+,A+,A+,15,44,61,0.7925,1.3155,0.0487668,letter,32
G-,G-,S+,S+,17,49,579,0.7924,0.8639,0.0443842,letter,32
A,A,C,C,18,49,807,0.7922,0.5956,0.0854331,letter,32
N-,N-,A+,A+,14,49,934,0.7921,0.7969,0.00380165,letter,32
N-,N-,O,O,19,49,600,0.7905,0.6896,0.152408,letter,32
A-,A-,O-,O-,17,48,285,0.7896,0.6152,0.0594634,letter,32
Y,Y,A,A,4,48,1487,0.7895,0.8316,1.51383e-09,letter,32
Q,Q,K,K,11,49,1226,0.7894,0.7310,0.000141971,letter,32
L-,L-,G+,G+,16,37,24,0.7891,2.5672,0.511376,letter,32
S,S,S,S,8,50,1409,0.7891,0.8307,1.16356e-06,letter,32
X+,X+,X+,X+,5,50,1822,0.7888,0.7077,4.20985e-09,letter,32
G,G,B-,B-,20,49,185,0.7883,1.3782,0.25287,letter,32
S+,S+,S-,S-,19,49,912,0.7883,0.4532,0.152408,letter,32
H,H,I+,I+,15,30,12,0.7864,0.8836,1,letter,32
T,T,X-,X-,12,49,1115,0.7863,1.0647,0.000469757,letter,32
B+,B+,Z,Z,18,43,55,0.7850,1.2157,0.360378,letter,32
E,E,A+,A+,13,48,562,0.7841,0.4857,0.00208811,letter,32
Y,Y,O-,O-,21,48,180,0.7830,0.6008,0.470879,letter,32
F,F,H,H,16,48,357,0.7828,0.8923,0.0293049,letter,32
E+,E+,E+,E+,20,49,638,0.7827,0.6463,0.25287,letter,32
X,X,N-,N-,20,49,732,0.7822,0.3790,0.25287,letter,32
B,B,I-,I-,20,48,336,0.7817,0.9535,0.312327,letter,32
A+,A+,C,C,10,49,809,0.7815,0.7476,3.84591e-05,letter,32
C,C,O-,O-,18,45,48,0.7813,0.6110,0.232693,letter,32
E+,E+,L-,L-,21,49,183,0.7812,0.3266,0.391603,letter,32
H,H,H,H,8,50,300,0.7808,0.7480,1.16356e-06,letter,32
A-,A-,A-,A-,3,49,1960,0.7806,0.5756,6.98108e-11,letter,32
E-,E-,Y,Y,19,49,655,0.7801,0.7616,0.152408,letter,32
B+,B+,I,I,18,40,32,0.7800,0.7304,0.635828,letter,32
O+,O+,S,S,19,49,1039,0.7794,0.8799,0.152408,letter,32
A,A,G-,G-,13,49,754,0.7792,0.5314,0.00140269,letter,32
E-,E-,L,L,19,49,255,0.7791,0.9273,0.152408,letter,32
Z,Z,F+,F+,14,30,35,0.7791,0.0115,0.855536,letter,32
X,X,B+,B+,14,36,44,0.7790,0.0780,0.242985,letter,32
O+,O+,H,H,21,49,401,0.7787,0.9087,0.391603,letter,32
W,W,F,F,23,49,116,0.7782,0.6921,0.77545,letter,32
S-,S-,T,T,14,49,772,0.7781,0.7237,0.00380165,letter,32
N+,N+,T-,T-,16,49,988,0.7780,0.6376,0.0212941,letter,32
A,A,P,P,12,49,613,0.7776,0.5941,0.000469757,letter,32
P,P,K,K,21,49,157,0.7757,1.0578,0.391603,letter,32
M,M,B-,B-,11,49,595,0.7756,0.8432,0.000141971,letter,32
F-,F-,X+,X+,14,33,35,0.7751,0.3370,0.48685,letter,32
H,H,N-,N-,20,48,202,0.7744,0.7367,0.312327,letter,32
A-,A-,F,F,18,49,961,0.7744,0.5258,0.0854331,letter,32
K,K,E+,E+,18,49,520,0.7726,0.5961,0.0854331,letter,32
O,O,X+,X+,9,49,1748,0.7725,0.6539,9.26355e-06,letter,32
X+,X+,X,X,2,50,1917,0.7715,0.7304,2.26663e-12,letter,32
W,W,H,H,20,48,74,0.7711,0.7959,0.312327,letter,32
L+,L+,X,X,18,47,155,0.7704,1.2752,0.143865,letter,32
X-,X-,G-,G-,17,48,163,0.7703,0.2301,0.0594634,letter,32
L,L,A-,A-,18,49,254,0.7700,0.8146,0.0854331,letter,32
O+,O+,F-,F-,14,29,12,0.7699,0.0000,1,letter,32
E,E,S,S,13,48,361,0.7694,0.3869,0.00208811,letter,32
E-,E-,S-,S-,11,49,614,0.7692,0.7429,0.000141971,letter,32
T-,T-,O+,O+,21,49,530,0.7675,0.6999,0.391603,letter,32
O+,O+,E+,E+,19,49,696,0.7673,0.8884,0.152408,letter,32
X-,X-,F,F,19,49,245,0.7670,0.2351,0.152408,letter,32
Y,Y,O+,O+,20,48,782,0.7662,0.6973,0.312327,letter,32
T,T,G-,G-,18,48,426,0.7661,0.5700,0.111403,letter,32
L,L,T+,T+,16,48,163,0.7654,0.9288,0.0293049,letter,32
I,I,X-,X-,10,48,753,0.7649,1.0988,6.16964e-05,letter,32
X-,X-,Q,Q,13,49,975,0.7647,0.3815,0.00140269,letter,32
G-,G-,G,G,18,48,143,0.7646,0.6255,0.111403,letter,32
X,X,X,X,3,50,1701,0.7645,0.5888,3.70832e-11,letter,32
E+,E+,O+,O+,18,49,549,0.7645,0.6284,0.0854331,letter,32
X,X,P,P,16,49,440,0.7644,0.4697,0.0212941,letter,32
E-,E-,L+,L+,22,48,109,0.7635,0.4988,0.665466,letter,32
A-,A-,N-,N-,16,49,848,0.7633,0.4631,0.0212941,letter,32
B-,B-,A+,A+,19,49,502,0.7627,0.9172,0.152408,letter,32
I,I,O+,O+,19,49,652,0.7607,0.6065,0.152408,letter,32
F+,F+,M,M,16,43,58,0.7604,1.1478,0.126289,letter,32
K,K,P,P,20,49,180,0.7600,0.4677,0.25287,letter,32
T-,T-,E,E,18,49,154,0.7596,0.7941,0.0854331,letter,32
O+,O+,B,B,16,49,873,0.7596,0.9898,0.0212941,letter,32
N-,N-,T+,T+,16,49,506,0.7586,0.7121,0.0212941,letter,32
I,I,W,W,19,47,119,0.7584,0.7680,0.24296,letter,32
E-,E-,G-,G-,16,49,380,0.7573,0.6021,0.0212941,letter,32
I-,I-,N-,N-,19,47,154,0.7567,1.0661,0.24296,letter,32
Q,Q,L+,L+,19,48,148,0.7554,0.4401,0.193413,letter,32
A+,A+,P,P,7,49,644,0.7552,0.6981,3.62458e-07,letter,32
B-,B-,N,N,21,49,242,0.7550,0.8203,0.391603,letter,32
W,W,N+,N+,15,48,176,0.7544,0.5572,0.0132833,letter,32
F,F,N-,N-,18,49,302,0.7513,0.6492,0.0854331,letter,32
S+,S+,X+,X+,7,49,1874,0.7505,0.5014,3.62458e-07,letter,32
Q,Q,E-,E-,11,49,1577,0.7504,0.6267,0.000141971,letter,32
O+,O+,L,L,18,48,216,0.7501,0.8433,0.111403,letter,32
L,L,L-,L-,20,48,59,0.7496,0.4984,0.312327,letter,32
I,I,H,H,17,49,577,0.7492,0.8448,0.0443842,letter,32
A,A,F-,F-,13,34,40,0.7490,0.1876,0.229481,letter,32
C,C,A,A,9,49,918,0.7490,0.7271,9.26355e-06,letter,32
K,K,I-,I-,17,48,166,0.7489,0.4029,0.0594634,letter,32
O+,O+,A-,A-,12,49,1258,0.7489,0.7976,0.000469757,letter,32
B-,B-,I,I,17,49,214,0.7485,0.5966,0.0443842,letter,32
O,O,G,G,16,49,549,0.7485,0.5168,0.0212941,letter,32
B+,B+,E-,E-,14,38,19,0.7471,1.0020,0.143307,letter,32
T,T,O-,O-,17,46,227,0.7456,0.6277,0.103805,letter,32
X,X,Y,Y,14,49,1115,0.7452,0.5202,0.00380165,letter,32
T-,T-,E-,E-,16,49,606,0.7431,0.6602,0.0212941,letter,32
N+,N+,O+,O+,17,49,1063,0.7428,0.5694,0.0443842,letter,32
Q,Q,Q,Q,0,50,2110,0.7423,0.6987,1.77636e-15,letter,32
E+,E+,C,C,16,49,262,0.7417,0.6027,0.0212941,letter,32
S-,S-,W,W,19,45,100,0.7409,0.7551,0.371298,letter,32
A+,A+,L+,L+,14,48,173,0.7407,0.4026,0.0055152,letter,32
W,W,T-,T-,17,46,69,0.7402,0.6074,0.103805,letter,32
A,A,L-,L-,8,49,609,0.7393,0.2523,1.96465e-06,letter,32
A,A,B+,B+,15,41,61,0.7389,0.1865,0.117275,letter,32
T,T,I,I,11,49,1156,0.7384,0.6883,0.000141971,letter,32
X-,X-,K,K,15,49,321,0.7382,0.3404,0.00939924,letter,32
T,T,H,H,19,49,716,0.7378,0.7672,0.152408,letter,32
H,H,X-,X-,13,48,367,0.7374,1.0800,0.00208811,letter,32
Z,Z,W-,W-,12,43,38,0.7373,0.5957,0.00540157,letter,32
C,C,N-,N-,20,48,212,0.7369,0.6705,0.312327,letter,32
O-,O-,C,C,19,45,34,0.7368,0.5277,0.371298,letter,32
B+,B+,X+,X+,18,40,47,0.7365,1.2570,0.635828,letter,32
G,G,X-,X-,12,49,404,0.7356,1.4832,0.000469757,letter,32
S-,S-,T-,T-,18,49,397,0.7346,0.6602,0.0854331,letter,32
P,P,B,B,20,49,221,0.7346,0.7712,0.25287,letter,32
A+,A+,G-,G-,5,49,760,0.7339,0.6675,7.59716e-09,letter,32
P,P,C,C,19,46,55,0.7338,0.6749,0.301996,letter,32
S,S,T-,T-,9,49,917,0.7335,0.7916,9.26355e-06,letter,32
B-,B-,X-,X-,16,48,194,0.7333,0.9562,0.0293049,letter,32
T,T,T-,T-,14,49,916,0.7330,0.5771,0.00380165,letter,32
M,M,C,C,12,49,811,0.7326,0.7581,0.000469757,letter,32
T,T,C,C,15,48,495,0.7323,0.6205,0.0132833,letter,32
N-,N-,T,T,18,48,563,0.7319,0.5475,0.111403,letter,32
P,P,X+,X+,19,48,342,0.7304,0.7118,0.193413,letter,32
E+,E+,N,N,17,49,1091,0.7291,0.6044,0.0443842,letter,32
S-,S-,S-,S-,13,49,300,0.7288,0.6824,0.00140269,letter,32
S-,S-,N-,N-,17,48,298,0.7262,0.7027,0.0594634,letter,32
C,C,P,P,21,46,136,0.7250,0.6654,0.658738,letter,32
I-,I-,K,K,19,48,224,0.7225,1.1859,0.193413,letter,32
E,E,I,I,17,48,211,0.7210,0.3817,0.0594634,letter,32
E+,E+,I-,I-,17,48,205,0.7209,0.5456,0.0594634,letter,32
G+,G+,S+,S+,17,42,25,0.7209,0.3464,0.279956,letter,32
C,C,K,K,18,48,260,0.7201,0.6589,0.111403,letter,32
F-,F-,T,T,14,31,22,0.7182,0.1972,0.7201,letter,32
X-,X-,O,O,18,48,598,0.7163,0.3040,0.111403,letter,32
O,O,G+,G+,16,36,23,0.7160,0.3115,0.617719,letter,32
P,P,G-,G-,21,45,44,0.7156,0.5946,0.765992,letter,32
Q-,Q-,X,X,9,25,13,0.7145,0.0153,0.229523,letter,32
H,H,E+,E+,16,48,404,0.7134,0.7309,0.0293049,letter,32
O,O,O-,O-,18,48,279,0.7128,0.4932,0.111403,letter,32
S+,S+,C,C,12,48,473,0.7125,0.3718,0.00071727,letter,32
T,T,F,F,17,49,735,0.7119,0.7166,0.0443842,letter,32
G-,G-,N-,N-,18,47,133,0.7109,0.6305,0.143865,letter,32
Q-,Q-,B,B,11,27,14,0.7107,0.0000,0.442068,letter,32
T+,T+,E-,E-,14,49,1000,0.7100,0.2663,0.00380165,letter,32
H,H,L,L,18,48,137,0.7090,0.8318,0.111403,letter,32
F+,F+,N+,N+,13,40,39,0.7081,0.8764,0.0384773,letter,32
T-,T-,Y,Y,16,48,608,0.7078,0.5348,0.0293049,letter,32
Y,Y,Y,Y,14,47,856,0.7076,0.6455,0.00794273,letter,32
P,P,O,O,16,48,264,0.7072,0.5217,0.0293049,letter,32
E+,E+,W,W,19,48,136,0.7071,0.5239,0.193413,letter,32
Z,Z,B-,B-,12,50,556,0.7065,0.9150,0.000305864,letter,32
N-,N-,E+,E+,18,49,419,0.7064,0.6255,0.0854331,letter,32
T+,T+,G-,G-,19,48,395,0.7064,0.2696,0.193413,letter,32
X-,X-,E-,E-,18,49,424,0.7062,0.2757,0.0854331,letter,32
W-,W-,M,M,14,38,20,0.7059,0.3077,0.143307,letter,32
E+,E+,Y,Y,15,49,722,0.7047,0.5785,0.00939924,letter,32
Q,Q,B-,B-,12,49,493,0.7042,0.6784,0.000469757,letter,32
T-,T-,B,B,15,49,714,0.7042,0.7657,0.00939924,letter,32
B,B,O-,O-,14,48,248,0.7038,0.6979,0.0055152,letter,32
L,L,G,G,22,47,83,0.7020,0.7332,0.770867,letter,32
L,L,O,O,12,49,227,0.7018,0.6382,0.000469757,letter,32
S-,S-,H,H,16,49,322,0.7008,0.7099,0.0212941,letter,32
H,H,B,B,13,49,504,0.7002,0.8498,0.00140269,letter,32
H,H,O-,O-,21,45,55,0.7001,0.7192,0.765992,letter,32
I-,I-,S-,S-,17,48,217,0.6989,1.0058,0.0594634,letter,32
O+,O+,G+,G+,9,27,24,0.6989,0.4226,0.122078,letter,32
Q,Q,G,G,8,50,877,0.6988,0.5301,1.16356e-06,letter,32
S+,S+,S+,S+,7,49,1806,0.6982,0.4997,3.62458e-07,letter,32
B+,B+,Q,Q,17,39,51,0.6982,0.7637,0.522397,letter,32
L-,L-,B-,B-,16,48,191,0.6958,1.3204,0.0293049,letter,32
N,N,G-,G-,18,48,414,0.6926,0.6821,0.111403,letter,32
S,S,B+,B+,15,36,40,0.6923,0.2332,0.405032,letter,32
O+,O+,T+,T+,16,49,974,0.6919,0.7539,0.0212941,letter,32
E-,E-,F,F,15,49,562,0.6909,0.6611,0.00939924,letter,32
T,T,W,W,18,48,173,0.6904,0.6348,0.111403,letter,32
S-,S-,B-,B-,13,49,205,0.6895,0.6571,0.00140269,letter,32
I-,I-,Z,Z,12,49,700,0.6894,1.0679,0.000469757,letter,32
O-,O-,T-,T-,20,47,56,0.6892,0.4663,0.381693,letter,32
O-,O-,L,L,20,47,49,0.6888,0.7456,0.381693,letter,32
S-,S-,F,F,12,48,395,0.6884,0.5205,0.00071727,letter,32
S-,S-,S,S,16,49,790,0.6883,0.6970,0.0212941,letter,32
E+,E+,O,O,11,50,1112,0.6875,0.5922,9.02149e-05,letter,32
X+,X+,E,E,15,49,405,0.6854,0.6963,0.00939924,letter,32
L-,L-,Y,Y,15,48,249,0.6853,1.2167,0.0132833,letter,32
N-,N-,W,W,19,47,95,0.6849,0.4730,0.24296,letter,32
X+,X+,I-,I-,12,49,512,0.6849,0.5567,0.000469757,letter,32
L,L,S,S,15,49,204,0.6845,0.6530,0.00939924,letter,32
E,E,H,H,18,47,147,0.6826,0.3795,0.143865,letter,32
G,G,S-,S-,13,49,354,0.6820,0.9757,0.00140269,letter,32
X,X,L+,L+,18,48,130,0.6815,0.3356,0.111403,letter,32
A,A,G+,G+,18,46,93,0.6814,0.5612,0.183925,letter,32
B-,B-,W,W,19,44,59,0.6805,0.7489,0.451381,letter,32
L,L,S-,S-,17,48,102,0.6778,0.7097,0.0594634,letter,32
Y,Y,C,C,20,48,207,0.6768,0.6702,0.312327,letter,32
F,F,B,B,8,49,785,0.6768,0.9376,1.96465e-06,letter,32
I-,I-,X-,X-,17,49,281,0.6765,1.3738,0.0443842,letter,32
P,P,X,X,9,49,379,0.6762,0.7619,9.26355e-06,letter,32
L,L,T,T,16,49,176,0.6755,0.6822,0.0212941,letter,32
G-,G-,I,I,14,49,309,0.6754,0.5491,0.00380165,letter,32
L,L,W,W,16,48,57,0.6750,0.6270,0.0293049,letter,32
A-,A-,I+,I+,18,41,57,0.6748,0.4294,0.532709,letter,32
L-,L-,X-,X-,13,49,376,0.6723,1.7893,0.00140269,letter,32
A-,A-,P,P,19,49,427,0.6706,0.4456,0.152408,letter,32
T+,T+,L-,L-,16,49,318,0.6692,0.2050,0.0212941,letter,32
F+,F+,K,K,18,38,29,0.6686,1.0040,0.871415,letter,32
L+,L+,I,I,20,47,105,0.6678,0.5393,0.381693,letter,32
N+,N+,I-,I-,15,49,388,0.6677,0.6207,0.00939924,letter,32
O-,O-,O-,O-,13,48,39,0.6672,0.4182,0.00208811,letter,32
E+,E+,B,B,6,49,918,0.6671,0.6650,5.72777e-08,letter,32
G,G,E-,E-,7,49,486,0.6671,0.8432,3.62458e-07,letter,32
P,P,S,S,15,49,249,0.6662,0.4718,0.00939924,letter,32
Q,Q,W,W,14,49,333,0.6662,0.5516,0.00380165,letter,32
F,F,O+,O+,13,49,493,0.6650,0.5469,0.00140269,letter,32
P,P,S-,S-,17,48,110,0.6646,0.5173,0.0594634,letter,32
S,S,O-,O-,17,48,231,0.6632,0.7855,0.0594634,letter,32
F,F,P,P,19,48,154,0.6629,0.7499,0.193413,letter,32
I-,I-,B,B,11,48,317,0.6611,1.1027,0.000222245,letter,32
B-,B-,G,G,14,49,129,0.6610,0.5365,0.00380165,letter,32
I,I,L-,L-,16,49,271,0.6588,0.3754,0.0212941,letter,32
B-,B-,B,B,12,49,319,0.6587,0.8296,0.000469757,letter,32
W,W,X,X,11,48,244,0.6580,0.5797,0.000222245,letter,32
Z,Z,F-,F-,13,35,33,0.6568,0.0882,0.175465,letter,32
T+,T+,L,L,20,48,338,0.6564,0.4795,0.312327,letter,32
B+,B+,X-,X-,8,39,29,0.6560,0.8703,0.000294077,letter,32
L,L,E,E,19,45,48,0.6557,0.6785,0.371298,letter,32
E-,E-,L-,L-,13,49,343,0.6554,0.3040,0.00140269,letter,32
P,P,H,H,18,48,108,0.6552,0.7881,0.111403,letter,32
L,L,G-,G-,20,47,38,0.6533,0.5720,0.381693,letter,32
T-,T-,L,L,18,48,150,0.6529,0.8361,0.111403,letter,32
T,T,I+,I+,17,36,39,0.6522,0.2062,0.867939,letter,32
W,W,S,S,13,48,186,0.6517,0.4562,0.00208811,letter,32
Y,Y,W,W,20,47,113,0.6513,0.4164,0.381693,letter,32
O+,O+,N-,N-,10,48,406,0.6512,0.6592,6.16964e-05,letter,32
L,L,I,I,18,48,132,0.6494,0.7579,0.111403,letter,32
I,I,P,P,12,49,253,0.6493,0.5768,0.000469757,letter,32
L-,L-,B,B,8,49,455,0.6492,1.2608,1.96465e-06,letter,32
N+,N+,N+,N+,5,50,1688,0.6472,0.5212,4.20985e-09,letter,32
O+,O+,O,O,10,49,1028,0.6452,0.8323,3.84591e-05,letter,32
H,H,Y,Y,17,48,295,0.6446,0.6287,0.0594634,letter,32
L-,L-,O+,O+,16,47,238,0.6442,1.1488,0.0399861,letter,32
Y,Y,B-,B-,16,47,157,0.6436,0.6770,0.0399861,letter,32
X-,X-,P,P,21,48,107,0.6426,0.2570,0.470879,letter,32
O-,O-,S-,S-,17,48,102,0.6423,0.3637,0.0594634,letter,32
K,K,B-,B-,16,49,191,0.6421,0.3431,0.0212941,letter,32
S-,S-,Q-,Q-,12,25,10,0.6419,0.0000,1,letter,32
C,C,C,C,16,47,78,0.6419,0.5467,0.0399861,letter,32
T,T,G+,G+,16,41,47,0.6406,0.9029,0.211024,letter,32
F,F,O,O,10,49,838,0.6403,0.6554,3.84591e-05,letter,32
S+,S+,I-,I-,16,49,419,0.6399,0.2819,0.0212941,letter,32
E+,E+,B-,B-,16,49,221,0.6397,0.5852,0.0212941,letter,32
T-,T-,W,W,19,46,106,0.6395,0.7142,0.301996,letter,32
X,X,W-,W-,17,41,15,0.6394,0.2084,0.348889,letter,32
E-,E-,E-,E-,1,49,775,0.6390,0.6060,1.77636e-13,letter,32
N-,N-,N-,N-,14,48,172,0.6388,0.5433,0.0055152,letter,32
N,N,B-,B-,19,49,281,0.6382,0.7839,0.152408,letter,32
E+,E+,E,E,13,49,253,0.6380,0.6417,0.00140269,letter,32
S-,S-,L,L,16,48,171,0.6365,0.6884,0.0293049,letter,32
Q-,Q-,Q,Q,11,26,10,0.6363,0.0000,0.557197,letter,32
X-,X-,S-,S-,18,48,291,0.6358,0.2172,0.111403,letter,32
I+,I+,A,A,10,38,39,0.6353,0.2107,0.00509764,letter,32
W,W,A,A,16,48,344,0.6336,0.6784,0.0293049,letter,32
N-,N-,P,P,19,45,85,0.6328,0.5272,0.371298,letter,32
T+,T+,B-,B-,15,49,250,0.6321,0.3549,0.00939924,letter,32
O+,O+,O+,O+,8,49,515,0.6313,0.6038,1.96465e-06,letter,32
B-,B-,O-,O-,17,48,67,0.6275,0.4692,0.0594634,letter,32
N,N,T-,T-,9,49,847,0.6273,0.5829,9.26355e-06,letter,32
T,T,B-,B-,13,49,261,0.6266,0.6239,0.00140269,letter,32
F+,F+,X-,X-,12,39,30,0.6261,1.3664,0.0237027,letter,32
S+,S+,W-,W-,17,36,15,0.6258,0.4151,0.867939,letter,32
A+,A+,F+,F+,12,30,31,0.6247,0.0058,0.361595,letter,32
L-,L-,L+,L+,15,47,90,0.6246,0.7960,0.0186238,letter,32
E+,E+,G-,G-,18,49,266,0.6245,0.4644,0.0854331,letter,32
L,L,L,L,9,49,84,0.6242,0.7726,9.26355e-06,letter,32
W,W,T,T,11,48,183,0.6241,0.5716,0.000222245,letter,32
G,G,O+,O+,15,49,294,0.6232,0.7038,0.00939924,letter,32
L,L,A,A,11,48,366,0.6231,0.7674,0.000222245,letter,32
X-,X-,Y,Y,16,48,401,0.6223,0.2581,0.0293049,letter,32
N,N,L-,L-,18,48,285,0.6220,0.3520,0.111403,letter,32
O,O,I-,I-,12,48,386,0.6217,0.5385,0.00071727,letter,32
A+,A+,F-,F-,14,35,31,0.6214,0.2203,0.310505,letter,32
A,A,F+,F+,10,30,36,0.6211,0.0615,0.0987371,letter,32
I-,I-,E,E,12,45,53,0.6200,1.0736,0.0024589,letter,32
L+,L+,B-,B-,15,42,44,0.6197,0.8502,0.0884295,letter,32
G-,G-,G-,G-,16,48,182,0.6189,0.3770,0.0293049,letter,32
C,C,I,I,19,48,302,0.6172,0.5808,0.193413,letter,32
B-,B-,X,X,13,49,367,0.6164,0.7575,0.00140269,letter,32
I-,I-,O,O,16,48,462,0.6154,0.7258,0.0293049,letter,32
L+,L+,E+,E+,15,46,74,0.6150,0.5115,0.0258961,letter,32
B-,B-,F,F,15,48,175,0.6134,0.5074,0.0132833,letter,32
T-,T-,X-,X-,15,49,594,0.6131,0.9204,0.00939924,letter,32
T+,T+,S-,S-,14,49,763,0.6122,0.2606,0.00380165,letter,32
L+,L+,S,S,14,47,134,0.6111,0.8457,0.00794273,letter,32
N-,N-,O-,O-,13,47,96,0.6108,0.4340,0.00308768,letter,32
L-,L-,L-,L-,12,49,194,0.6092,0.4399,0.000469757,letter,32
X+,X+,W,W,14,48,263,0.6086,0.4557,0.0055152,letter,32
X-,X-,T+,T+,8,49,584,0.6083,0.2414,1.96465e-06,letter,32
E,E,B,B,18,48,250,0.6082,0.4472,0.111403,letter,32
G-,G-,B,B,12,48,428,0.6079,0.6975,0.00071727,letter,32
Y,Y,S-,S-,15,48,487,0.6076,0.6817,0.0132833,letter,32
K,K,B,B,8,49,685,0.6065,0.5171,1.96465e-06,letter,32
K,K,E-,E-,9,49,529,0.6065,0.3380,9.26355e-06,letter,32
B,B,A-,A-,3,49,1515,0.6052,0.6742,6.98108e-11,letter,32
B-,B-,E-,E-,8,49,307,0.6045,0.5443,1.96465e-06,letter,32
X-,X-,O+,O+,15,49,315,0.6022,0.1910,0.00939924,letter,32
L-,L-,S,S,3,49,503,0.6019,0.9886,6.98108e-11,letter,32
P,P,E-,E-,16,49,181,0.6016,0.5722,0.0212941,letter,32
G-,G-,I-,I-,14,47,96,0.6012,0.5219,0.00794273,letter,32
L+,L+,B,B,19,46,101,0.6010,0.8863,0.301996,letter,32
L,L,X+,X+,12,47,220,0.6005,0.5987,0.00108854,letter,32
N,N,C,C,12,49,446,0.5999,0.5686,0.000469757,letter,32
F-,F-,A,A,14,35,48,0.5990,0.3683,0.310505,letter,32
N-,N-,G,G,17,48,189,0.5984,0.4202,0.0594634,letter,32
E+,E+,N-,N-,12,49,427,0.5979,0.5054,0.000469757,letter,32
A-,A-,I-,I-,12,49,512,0.5973,0.5119,0.000469757,letter,32
N-,N-,E,E,18,45,94,0.5942,0.6219,0.232693,letter,32
