source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
B,B,E-,E-,14,49,1230,0.8650,0.8749,0.00380165,letter,32
O,O,I+,I+,20,44,69,0.8650,0.6731,0.651588,letter,32
I-,I-,X-,X-,18,49,533,0.8650,1.6153,0.0854331,letter,32
T-,T-,I,I,20,49,982,0.8647,0.7298,0.25287,letter,32
E+,E+,X,X,14,50,1340,0.8645,0.7654,0.00260217,letter,32
N-,N-,A,A,10,49,1316,0.8639,0.6461,3.84591e-05,letter,32
I-,I-,T+,T+,22,49,665,0.8638,1.1653,0.568172,letter,32
L+,L+,A,A,21,47,225,0.8637,1.2359,0.560065,letter,32
X-,X-,X,X,17,49,1048,0.8634,0.4071,0.0443842,letter,32
M,M,G+,G+,20,46,94,0.8634,1.1548,0.461391,letter,32
Q,Q,O+,O+,18,49,1549,0.8634,0.6977,0.0854331,letter,32
L,L,C,C,22,47,74,0.8632,0.7837,0.770867,letter,32
Y,Y,S,S,19,49,1130,0.8628,0.7924,0.152408,letter,32
A+,A+,X+,X+,8,50,2284,0.8627,0.8986,1.16356e-06,letter,32
A,A,L+,L+,21,49,214,0.8622,0.4547,0.391603,letter,32
Z,Z,E,E,17,49,574,0.8613,1.1787,0.0443842,letter,32
T,T,I-,I-,19,49,644,0.8610,0.8725,0.152408,letter,32
F,F,N-,N-,19,49,515,0.8609,0.9862,0.152408,letter,32
H,H,O-,O-,22,47,164,0.8608,0.7660,0.770867,letter,32
E+,E+,E+,E+,20,49,671,0.8606,0.6281,0.25287,letter,32
S-,S-,Y,Y,20,48,656,0.8605,0.6820,0.312327,letter,32
A+,A+,W-,W-,22,44,29,0.8590,0.6749,1,letter,32
E-,E-,W,W,19,48,381,0.8583,0.9613,0.193413,letter,32
N,N,L,L,21,49,509,0.8580,0.7866,0.391603,letter,32
A,A,I-,I-,10,49,972,0.8577,0.6977,3.84591e-05,letter,32
X,X,Z,Z,14,50,2179,0.8574,0.5718,0.00260217,letter,32
L+,L+,B,B,22,47,142,0.8574,1.0939,0.770867,letter,32
G,G,I,I,20,49,726,0.8568,1.1126,0.25287,letter,32
Z,Z,L,L,18,50,733,0.8562,1.1086,0.0649086,letter,32
L-,L-,I-,I-,19,49,308,0.8560,1.6415,0.152408,letter,32
K,K,E+,E+,17,49,643,0.8560,0.5395,0.0443842,letter,32
T+,T+,P,P,21,49,348,0.8557,0.3208,0.391603,letter,32
S,S,A+,A+,10,50,2104,0.8552,1.0783,2.38613e-05,letter,32
A-,A-,T-,T-,17,49,1198,0.8547,0.5468,0.0443842,letter,32
T-,T-,S,S,20,49,998,0.8545,0.7551,0.25287,letter,32
A,A,G-,G-,11,49,869,0.8544,0.5302,0.000141971,letter,32
X+,X+,X-,X-,18,49,1543,0.8542,1.0443,0.0854331,letter,32
S,S,G-,G-,17,49,534,0.8541,0.7886,0.0443842,letter,32
L,L,G,G,22,49,131,0.8536,0.7486,0.568172,letter,32
P,P,A,A,20,49,500,0.8532,0.8336,0.25287,letter,32
I,I,O+,O+,16,49,1031,0.8532,0.7072,0.0212941,letter,32
F-,F-,X-,X-,12,27,28,0.8530,0.8672,0.701108,letter,32
B-,B-,W,W,22,48,127,0.8525,0.9280,0.665466,letter,32
L-,L-,Z,Z,17,49,730,0.8518,1.7436,0.0443842,letter,32
O+,O+,T+,T+,17,49,1094,0.8510,0.9437,0.0443842,letter,32
N-,N-,S+,S+,18,49,1053,0.8497,0.7171,0.0854331,letter,32
E+,E+,T+,T+,20,49,985,0.8490,0.6309,0.25287,letter,32
W,W,I,I,19,48,368,0.8484,0.6720,0.193413,letter,32
F+,F+,N+,N+,14,42,51,0.8483,0.8698,0.0435585,letter,32
T,T,B,B,16,49,1568,0.8479,0.8120,0.0212941,letter,32
Y,Y,K,K,17,48,496,0.8477,0.8292,0.0594634,letter,32
K,K,S+,S+,19,49,1141,0.8470,0.6990,0.152408,letter,32
W,W,T+,T+,21,49,355,0.8468,1.0313,0.391603,letter,32
X+,X+,B,B,16,49,1727,0.8466,0.8069,0.0212941,letter,32
L-,L-,W,W,17,46,148,0.8457,1.1748,0.103805,letter,32
W,W,Z,Z,19,49,597,0.8456,0.7498,0.152408,letter,32
X+,X+,Y,Y,18,49,1445,0.8450,0.8174,0.0854331,letter,32
A,A,I,I,7,50,2088,0.8445,0.6044,2.09868e-07,letter,32
N+,N+,T-,T-,18,49,1187,0.8439,0.6904,0.0854331,letter,32
A+,A+,B,B,13,49,1929,0.8428,0.9443,0.00140269,letter,32
N-,N-,T+,T+,15,49,794,0.8424,0.6413,0.00939924,letter,32
A-,A-,O+,O+,17,49,1408,0.8420,0.5547,0.0443842,letter,32
N+,N+,T+,T+,11,49,1757,0.8410,0.8813,0.000141971,letter,32
A-,A-,I,I,12,49,1772,0.8402,0.5699,0.000469757,letter,32
E-,E-,S-,S-,17,49,786,0.8398,0.8246,0.0443842,letter,32
A,A,X-,X-,9,50,1760,0.8395,0.9963,5.6141e-06,letter,32
A,A,B-,B-,13,50,652,0.8395,0.7193,0.000936223,letter,32
W,W,X-,X-,19,47,283,0.8390,1.1365,0.24296,letter,32
L,L,A+,A+,22,49,442,0.8386,1.0209,0.568172,letter,32
I-,I-,N,N,18,49,771,0.8377,0.8777,0.0854331,letter,32
X+,X+,X+,X+,5,50,1994,0.8371,0.7350,4.20985e-09,letter,32
A-,A-,B-,B-,23,49,504,0.8364,0.7482,0.77545,letter,32
H,H,X-,X-,17,49,905,0.8364,1.0097,0.0443842,letter,32
H,H,H,H,13,50,628,0.8359,0.7757,0.000936223,letter,32
E-,E-,L+,L+,21,48,135,0.8355,0.5165,0.470879,letter,32
E+,E+,L-,L-,20,49,194,0.8354,0.3241,0.25287,letter,32
I,I,I,I,11,49,1143,0.8348,0.7484,0.000141971,letter,32
O-,O-,W,W,19,47,69,0.8339,0.6630,0.24296,letter,32
G,G,Y,Y,21,48,290,0.8335,1.1331,0.470879,letter,32
W-,W-,A,A,18,38,22,0.8334,0.4829,0.871415,letter,32
O+,O+,C,C,20,49,300,0.8329,0.7930,0.25287,letter,32
X,X,P,P,17,49,505,0.8325,0.4802,0.0443842,letter,32
T,T,Y,Y,19,49,1450,0.8324,0.5991,0.152408,letter,32
B-,B-,X,X,16,49,451,0.8320,1.0337,0.0212941,letter,32
E+,E+,W,W,19,49,254,0.8318,0.5775,0.152408,letter,32
A+,A+,T-,T-,13,49,1481,0.8308,0.8733,0.00140269,letter,32
E-,E-,X-,X-,15,49,1042,0.8306,1.1342,0.00939924,letter,32
W,W,F,F,21,49,254,0.8306,0.6027,0.391603,letter,32
S,S,F-,F-,16,34,29,0.8303,0.3156,0.864166,letter,32
W,W,O,O,17,49,501,0.8302,0.8348,0.0443842,letter,32
F,F,S,S,18,49,879,0.8291,0.9196,0.0854331,letter,32
A-,A-,L-,L-,19,49,511,0.8288,0.2755,0.152408,letter,32
A+,A+,E,E,17,49,567,0.8286,0.9623,0.0443842,letter,32
Y,Y,T,T,9,49,1226,0.8285,0.7250,9.26355e-06,letter,32
C,C,Z,Z,15,49,888,0.8283,0.7149,0.00939924,letter,32
S,S,I-,I-,12,49,608,0.8283,0.8460,0.000469757,letter,32
Y,Y,F,F,17,49,568,0.8278,0.6304,0.0443842,letter,32
F+,F+,X-,X-,13,39,33,0.8277,1.2039,0.0532519,letter,32
E+,E+,O,O,16,50,1372,0.8276,0.7255,0.0153467,letter,32
A,A,F+,F+,11,32,42,0.8275,0.1101,0.110184,letter,32
E-,E-,Z,Z,12,49,1726,0.8274,0.7921,0.000469757,letter,32
T,T,F,F,19,49,944,0.8267,0.8223,0.152408,letter,32
N+,N+,C,C,17,49,580,0.8265,0.6831,0.0443842,letter,32
N-,N-,T,T,19,48,920,0.8263,0.5902,0.193413,letter,32
S-,S-,W,W,19,47,218,0.8260,0.7352,0.24296,letter,32
C,C,I,I,20,48,519,0.8256,0.7476,0.312327,letter,32
A,A,C,C,17,49,828,0.8253,0.5965,0.0443842,letter,32
Y,Y,N-,N-,19,48,645,0.8248,0.8028,0.193413,letter,32
F,F,B,B,12,49,883,0.8236,0.9662,0.000469757,letter,32
A-,A-,A-,A-,7,49,2045,0.8227,0.6361,3.62458e-07,letter,32
S+,S+,X+,X+,9,50,2021,0.8224,0.6347,5.6141e-06,letter,32
G,G,Z,Z,11,49,1036,0.8215,1.1240,0.000141971,letter,32
X-,X-,O-,O-,19,48,119,0.8214,0.3080,0.193413,letter,32
X-,X-,G-,G-,21,49,229,0.8212,0.2849,0.391603,letter,32
I,I,E-,E-,18,49,1296,0.8208,0.7690,0.0854331,letter,32
T+,T+,E-,E-,19,49,1233,0.8206,0.3577,0.152408,letter,32
A+,A+,P,P,7,49,677,0.8205,0.7429,3.62458e-07,letter,32
X+,X+,X,X,4,50,2026,0.8198,0.8099,4.46178e-10,letter,32
B-,B-,A+,A+,19,49,573,0.8180,0.8774,0.152408,letter,32
T-,T-,G,G,22,49,397,0.8180,0.8371,0.568172,letter,32
A+,A+,C,C,12,49,822,0.8169,0.7590,0.000469757,letter,32
Y,Y,C,C,21,48,213,0.8160,0.7896,0.470879,letter,32
K,K,B-,B-,19,49,284,0.8157,0.7553,0.152408,letter,32
S+,S+,O+,O+,15,49,1241,0.8149,0.5786,0.00939924,letter,32
O-,O-,L,L,18,47,90,0.8142,0.8117,0.143865,letter,32
L+,L+,T+,T+,18,47,110,0.8132,1.0084,0.143865,letter,32
A+,A+,G,G,16,50,1084,0.8132,0.6989,0.0153467,letter,32
O+,O+,O,O,19,49,1350,0.8130,0.9244,0.152408,letter,32
M,M,L+,L+,16,49,222,0.8130,0.5959,0.0212941,letter,32
N,N,G+,G+,17,41,43,0.8126,0.5805,0.348889,letter,32
G-,G-,N,N,18,48,613,0.8124,0.7224,0.111403,letter,32
B,B,W-,W-,19,43,29,0.8118,0.8739,0.542384,letter,32
G,G,I-,I-,20,49,285,0.8104,1.0334,0.25287,letter,32
X+,X+,E,E,17,49,470,0.8101,0.8068,0.0443842,letter,32
X-,X-,Z,Z,10,49,1334,0.8101,0.3405,3.84591e-05,letter,32
Q,Q,L,L,16,49,658,0.8100,0.7985,0.0212941,letter,32
P,P,P,P,19,47,53,0.8099,0.5740,0.24296,letter,32
K,K,T-,T-,16,49,578,0.8093,0.4809,0.0212941,letter,32
O+,O+,S-,S-,22,49,765,0.8093,0.8922,0.568172,letter,32
L-,L-,E-,E-,16,49,498,0.8088,1.3264,0.0212941,letter,32
Y,Y,O+,O+,21,48,805,0.8088,0.7502,0.470879,letter,32
T-,T-,L,L,21,48,194,0.8085,0.9462,0.470879,letter,32
I-,I-,T,T,16,49,779,0.8070,1.0057,0.0212941,letter,32
T-,T-,B,B,18,49,818,0.8069,0.7758,0.0854331,letter,32
I,I,W,W,17,48,345,0.8066,0.7058,0.0594634,letter,32
E+,E+,B-,B-,22,49,274,0.8066,0.6629,0.568172,letter,32
L,L,S,S,16,49,302,0.8063,0.7891,0.0212941,letter,32
I,I,C,C,18,48,431,0.8063,0.7274,0.111403,letter,32
G,G,O-,O-,19,48,140,0.8051,1.0636,0.193413,letter,32
Z,Z,Y,Y,3,49,1719,0.8042,0.7751,6.98108e-11,letter,32
T,T,P,P,19,48,462,0.8037,0.6909,0.193413,letter,32
M,M,E,E,16,49,591,0.8035,1.1316,0.0212941,letter,32
Q,Q,E-,E-,5,49,1792,0.8034,0.5949,7.59716e-09,letter,32
C,C,Y,Y,20,48,337,0.8034,0.7825,0.312327,letter,32
W,W,N+,N+,13,48,425,0.8026,0.6651,0.00208811,letter,32
Y,Y,P,P,20,47,189,0.8024,0.9707,0.381693,letter,32
Y,Y,A,A,3,49,1506,0.8003,0.8472,6.98108e-11,letter,32
H,H,X,X,18,49,1542,0.8001,0.8690,0.0854331,letter,32
X,X,E+,E+,12,49,1424,0.7995,0.4730,0.000469757,letter,32
X-,X-,S-,S-,21,48,405,0.7979,0.2401,0.470879,letter,32
E+,E+,I-,I-,17,48,324,0.7975,0.6354,0.0594634,letter,32
I-,I-,E,E,20,47,81,0.7971,1.2502,0.381693,letter,32
G,G,G-,G-,18,49,208,0.7968,0.8645,0.0854331,letter,32
S-,S-,N-,N-,18,48,507,0.7966,0.7777,0.111403,letter,32
G+,G+,A+,A+,17,42,37,0.7958,0.2042,0.279956,letter,32
Q,Q,K,K,12,50,1386,0.7949,0.6960,0.000305864,letter,32
O,O,X+,X+,13,50,2007,0.7946,0.7015,0.000936223,letter,32
P,P,L,L,21,47,72,0.7945,0.8304,0.560065,letter,32
O-,O-,T-,T-,20,47,92,0.7936,0.6044,0.381693,letter,32
G-,G-,S-,S-,13,49,331,0.7931,0.6756,0.00140269,letter,32
S,S,S,S,8,50,1551,0.7928,0.8293,1.16356e-06,letter,32
Q,Q,S-,S-,10,50,1460,0.7921,0.6378,2.38613e-05,letter,32
A,A,O+,O+,14,49,1747,0.7920,0.5991,0.00380165,letter,32
G,G,X-,X-,17,49,502,0.7914,1.6060,0.0443842,letter,32
T,T,I,I,15,49,1801,0.7912,0.7229,0.00939924,letter,32
L-,L-,O,O,14,49,667,0.7909,1.6040,0.00380165,letter,32
C,C,A,A,11,49,936,0.7901,0.6985,0.000141971,letter,32
A+,A+,G-,G-,7,49,866,0.7896,0.6759,3.62458e-07,letter,32
O+,O+,B,B,15,49,975,0.7890,0.9348,0.00939924,letter,32
S,S,E,E,14,49,415,0.7888,0.9654,0.00380165,letter,32
I,I,X-,X-,13,48,1164,0.7885,1.1142,0.00208811,letter,32
S,S,O+,O+,16,49,1075,0.7865,0.8181,0.0212941,letter,32
W,W,W,W,16,49,66,0.7864,0.6575,0.0212941,letter,32
O+,O+,S,S,15,49,1211,0.7864,0.8561,0.00939924,letter,32
X,X,L,L,22,50,519,0.7864,0.6812,0.479888,letter,32
T+,T+,K,K,18,49,950,0.7857,0.4924,0.0854331,letter,32
L-,L-,L+,L+,20,47,98,0.7841,0.9179,0.381693,letter,32
O-,O-,E,E,19,43,54,0.7828,0.7880,0.542384,letter,32
C,C,I-,I-,19,47,163,0.7825,0.6498,0.24296,letter,32
S-,S-,O,O,15,49,1103,0.7813,0.8347,0.00939924,letter,32
X-,X-,Q,Q,11,49,1155,0.7805,0.3727,0.000141971,letter,32
X+,X+,W,W,17,48,530,0.7798,0.6491,0.0594634,letter,32
C,C,K,K,17,48,327,0.7791,0.7593,0.0594634,letter,32
P,P,N-,N-,20,47,123,0.7789,0.7061,0.381693,letter,32
E+,E+,S,S,12,50,1147,0.7789,0.6579,0.000305864,letter,32
F-,F-,M,M,17,39,56,0.7787,0.6592,0.522397,letter,32
T-,T-,C,C,19,47,215,0.7784,0.6994,0.24296,letter,32
P,P,S,S,13,49,298,0.7773,0.6338,0.00140269,letter,32
K,K,X-,X-,14,49,682,0.7772,0.8334,0.00380165,letter,32
L,L,E-,E-,19,49,255,0.7772,0.7751,0.152408,letter,32
S-,S-,S,S,11,49,988,0.7768,0.7316,0.000141971,letter,32
E+,E+,N,N,16,49,1223,0.7762,0.5499,0.0212941,letter,32
B,B,P,P,16,49,367,0.7760,0.8038,0.0212941,letter,32
N-,N-,B-,B-,18,48,185,0.7747,0.6130,0.111403,letter,32
S-,S-,L,L,15,48,254,0.7744,0.8321,0.0132833,letter,32
F+,F+,Z,Z,12,43,59,0.7742,1.1667,0.00540157,letter,32
Q,Q,L+,L+,17,49,196,0.7740,0.3959,0.0443842,letter,32
E,E,A+,A+,11,48,591,0.7736,0.5473,0.000222245,letter,32
X,X,Y,Y,16,49,1250,0.7719,0.5384,0.0212941,letter,32
M,M,C,C,12,49,836,0.7708,0.7543,0.000469757,letter,32
L,L,I,I,16,48,255,0.7693,0.6697,0.0293049,letter,32
O+,O+,I-,I-,18,49,404,0.7690,0.8514,0.0854331,letter,32
L+,L+,I,I,18,47,153,0.7685,0.8558,0.143865,letter,32
P,P,X+,X+,17,48,392,0.7682,0.6633,0.0594634,letter,32
N-,N-,W-,W-,19,42,14,0.7682,0.5900,0.643969,letter,32
W,W,L,L,14,48,122,0.7681,0.8130,0.0055152,letter,32
F+,F+,S,S,18,41,36,0.7679,0.9031,0.532709,letter,32
S-,S-,I-,I-,17,48,302,0.7675,0.7066,0.0594634,letter,32
I+,I+,A+,A+,18,42,47,0.7675,0.4364,0.440799,letter,32
E,E,K,K,16,48,247,0.7668,0.6333,0.0293049,letter,32
O,O,F+,F+,13,30,30,0.7666,0.0684,0.584665,letter,32
F-,F-,Q,Q,15,35,41,0.7663,1.0666,0.49956,letter,32
E+,E+,Y,Y,16,49,737,0.7660,0.5749,0.0212941,letter,32
O,O,P,P,19,49,545,0.7657,0.6214,0.152408,letter,32
S+,S+,G-,G-,12,49,633,0.7655,0.3751,0.000469757,letter,32
S+,S+,S+,S+,7,49,1982,0.7651,0.5950,3.62458e-07,letter,32
X-,X-,E-,E-,17,49,625,0.7648,0.2796,0.0443842,letter,32
O,O,W,W,19,49,546,0.7645,0.6994,0.152408,letter,32
A-,A-,F,F,21,49,1111,0.7638,0.5494,0.391603,letter,32
O-,O-,I,I,19,47,172,0.7637,0.6575,0.24296,letter,32
Q,Q,L-,L-,15,49,573,0.7635,0.4188,0.00939924,letter,32
N+,N+,N+,N+,3,50,2024,0.7632,0.6263,3.70832e-11,letter,32
I-,I-,K,K,15,49,453,0.7632,1.0319,0.00939924,letter,32
L,L,K,K,17,49,240,0.7622,0.8228,0.0443842,letter,32
P,P,K,K,21,49,225,0.7613,0.9229,0.391603,letter,32
O,O,I-,I-,11,49,806,0.7610,0.5446,0.000141971,letter,32
X,X,X,X,4,50,1866,0.7610,0.5952,4.46178e-10,letter,32
G-,G-,G,G,20,49,179,0.7605,0.8225,0.25287,letter,32
E,E,Y,Y,22,46,140,0.7593,0.4197,0.882996,letter,32
T,T,G-,G-,15,49,567,0.7591,0.6178,0.00939924,letter,32
B+,B+,B-,B-,18,40,13,0.7564,1.5422,0.635828,letter,32
X,X,N-,N-,14,49,1090,0.7563,0.4195,0.00380165,letter,32
G,G,L+,L+,20,48,63,0.7563,0.7910,0.312327,letter,32
T+,T+,G-,G-,18,48,461,0.7559,0.2824,0.111403,letter,32
E+,E+,S-,S-,17,49,595,0.7550,0.5757,0.0443842,letter,32
W,W,T,T,13,48,408,0.7522,0.6516,0.00208811,letter,32
E+,E+,L,L,15,48,279,0.7521,0.9130,0.0132833,letter,32
B-,B-,S+,S+,13,49,464,0.7517,0.8594,0.00140269,letter,32
A+,A+,I+,I+,15,47,102,0.7512,0.4471,0.0186238,letter,32
X-,X-,O+,O+,20,49,442,0.7495,0.2664,0.25287,letter,32
T,T,G+,G+,15,43,54,0.7489,0.9034,0.065994,letter,32
T+,T+,W-,W-,15,35,15,0.7487,0.5331,0.49956,letter,32
S+,S+,P,P,18,49,454,0.7486,0.5379,0.0854331,letter,32
T-,T-,Y,Y,19,48,625,0.7480,0.5816,0.193413,letter,32
Q,Q,Q,Q,0,50,2174,0.7479,0.7039,1.77636e-15,letter,32
N-,N-,M,M,7,49,1316,0.7476,0.4859,3.62458e-07,letter,32
L,L,X+,X+,13,49,337,0.7474,0.7850,0.00140269,letter,32
X-,X-,P,P,22,48,149,0.7468,0.2325,0.665466,letter,32
F,F,O,O,6,49,1046,0.7467,0.8250,5.72777e-08,letter,32
K,K,I-,I-,22,49,358,0.7463,0.5522,0.568172,letter,32
Z,Z,B-,B-,15,50,683,0.7462,0.9113,0.00660045,letter,32
S-,S-,Q-,Q-,12,25,10,0.7453,0.0000,1,letter,32
Y,Y,Y,Y,17,47,858,0.7451,0.6497,0.0789407,letter,32
T-,T-,E,E,18,49,161,0.7447,0.6379,0.0854331,letter,32
L-,L-,H,H,9,49,451,0.7445,1.3734,9.26355e-06,letter,32
G-,G-,O+,O+,13,47,281,0.7442,0.4876,0.00308768,letter,32
X,X,L+,L+,17,48,176,0.7441,0.3249,0.0594634,letter,32
I,I,P,P,15,49,338,0.7440,0.6537,0.00939924,letter,32
E,E,T,T,17,48,389,0.7437,0.4562,0.0594634,letter,32
G-,G-,I,I,13,49,530,0.7434,0.5930,0.00140269,letter,32
L+,L+,C,C,13,40,34,0.7431,0.6985,0.0384773,letter,32
Z,Z,W-,W-,15,46,42,0.7422,0.5805,0.0258961,letter,32
I,I,I-,I-,18,49,562,0.7419,0.7443,0.0854331,letter,32
O+,O+,E+,E+,19,49,776,0.7411,0.8285,0.152408,letter,32
A-,A-,P,P,21,49,478,0.7404,0.4395,0.391603,letter,32
T-,T-,L-,L-,15,49,206,0.7383,0.3152,0.00939924,letter,32
G,G,G,G,12,49,319,0.7375,0.8276,0.000469757,letter,32
B,B,O-,O-,14,48,321,0.7370,0.5830,0.0055152,letter,32
W,W,S-,S-,15,47,189,0.7337,0.5982,0.0186238,letter,32
Q,Q,B-,B-,10,49,592,0.7335,0.6936,3.84591e-05,letter,32
I-,I-,S-,S-,18,48,397,0.7330,1.0211,0.111403,letter,32
H,H,L,L,17,49,319,0.7326,0.7396,0.0443842,letter,32
T-,T-,N-,N-,18,49,499,0.7317,0.8041,0.0854331,letter,32
B+,B+,Q,Q,17,43,61,0.7314,1.2787,0.222053,letter,32
W,W,S,S,16,48,410,0.7307,0.7040,0.0293049,letter,32
A,A,P,P,7,49,654,0.7301,0.5246,3.62458e-07,letter,32
N-,N-,H,H,18,48,687,0.7284,0.6234,0.111403,letter,32
E-,E-,L-,L-,17,49,389,0.7284,0.2934,0.0443842,letter,32
Y,Y,I+,I+,13,27,32,0.7277,1.3942,1,letter,32
L-,L-,O+,O+,17,47,295,0.7272,1.2674,0.0789407,letter,32
L+,L+,O,O,11,47,187,0.7271,0.8376,0.000346001,letter,32
N-,N-,N-,N-,16,49,385,0.7264,0.5095,0.0212941,letter,32
T-,T-,X-,X-,18,49,656,0.7263,0.9249,0.0854331,letter,32
L,L,A,A,13,49,469,0.7260,0.7453,0.00140269,letter,32
A,A,F-,F-,11,36,44,0.7258,0.2215,0.0288167,letter,32
C,C,P,P,22,46,147,0.7256,0.8041,0.882996,letter,32
E,E,X,X,7,48,502,0.7255,0.5861,6.24041e-07,letter,32
I-,I-,Z,Z,11,49,988,0.7252,0.9592,0.000141971,letter,32
N,N,T-,T-,12,49,1042,0.7247,0.6806,0.000469757,letter,32
O+,O+,N-,N-,17,48,659,0.7245,0.8316,0.0594634,letter,32
P,P,C,C,17,46,61,0.7243,0.6910,0.103805,letter,32
L,L,B-,B-,19,48,126,0.7243,0.7379,0.193413,letter,32
W,W,E-,E-,16,48,356,0.7235,0.6769,0.0293049,letter,32
C,C,G,G,19,48,179,0.7233,0.6127,0.193413,letter,32
S+,S+,I-,I-,13,49,698,0.7211,0.4825,0.00140269,letter,32
B-,B-,G,G,18,49,190,0.7207,0.8206,0.0854331,letter,32
L-,L-,S,S,11,49,544,0.7206,1.3639,0.000141971,letter,32
K,K,C,C,16,48,242,0.7204,0.4557,0.0293049,letter,32
T,T,W,W,17,48,385,0.7202,0.8132,0.0594634,letter,32
T-,T-,O+,O+,12,49,624,0.7193,0.6185,0.000469757,letter,32
N-,N-,E+,E+,11,49,604,0.7189,0.4819,0.000141971,letter,32
G+,G+,Q,Q,16,42,33,0.7179,0.1588,0.164149,letter,32
L+,L+,X-,X-,15,46,92,0.7174,1.0928,0.0258961,letter,32
S,S,T-,T-,9,49,994,0.7164,0.7878,9.26355e-06,letter,32
T+,T+,N-,N-,11,49,895,0.7161,0.4404,0.000141971,letter,32
I-,I-,T-,T-,15,49,385,0.7161,0.7946,0.00939924,letter,32
L-,L-,B,B,8,49,506,0.7159,1.3705,1.96465e-06,letter,32
G-,G-,B,B,12,48,529,0.7158,0.6848,0.00071727,letter,32
T,T,C,C,17,48,564,0.7152,0.6511,0.0594634,letter,32
L+,L+,S,S,16,47,193,0.7144,0.8414,0.0399861,letter,32
S+,S+,L+,L+,19,48,173,0.7140,0.3580,0.193413,letter,32
E+,E+,C,C,17,49,274,0.7135,0.4965,0.0443842,letter,32
T,T,L+,L+,21,48,143,0.7134,0.3721,0.470879,letter,32
X-,X-,E,E,19,49,191,0.7127,0.2806,0.152408,letter,32
E-,E-,G-,G-,14,49,493,0.7121,0.5917,0.00380165,letter,32
K,K,B,B,7,49,849,0.7103,0.5890,3.62458e-07,letter,32
Q-,Q-,X,X,12,26,13,0.7103,0.0215,0.845019,letter,32
B+,B+,X,X,19,43,55,0.7103,1.6108,0.542384,letter,32
T+,T+,L,L,15,48,405,0.7098,0.5130,0.0132833,letter,32
L,L,W,W,15,48,104,0.7088,0.6790,0.0132833,letter,32
B+,B+,E-,E-,14,40,22,0.7087,0.5150,0.0806905,letter,32
Y,Y,O-,O-,21,48,183,0.7081,0.7108,0.470879,letter,32
A,A,L-,L-,7,49,636,0.7075,0.2558,3.62458e-07,letter,32
G,G,G+,G+,16,44,29,0.7066,0.8091,0.0961418,letter,32
X+,X+,I-,I-,10,49,824,0.7063,0.6571,3.84591e-05,letter,32
E+,E+,E,E,16,49,272,0.7062,0.6135,0.0212941,letter,32
G+,G+,I,I,17,42,21,0.7035,0.3018,0.279956,letter,32
T,T,O-,O-,17,48,290,0.7031,0.8072,0.0594634,letter,32
N+,N+,G+,G+,17,44,61,0.7029,0.7698,0.174171,letter,32
L-,L-,Y,Y,16,48,261,0.7023,1.1823,0.0293049,letter,32
T-,T-,K,K,15,49,636,0.7021,0.8065,0.00939924,letter,32
P,P,H,H,14,48,231,0.7014,0.6391,0.0055152,letter,32
P,P,G-,G-,21,48,69,0.7002,0.4948,0.470879,letter,32
G,G,O+,O+,14,49,426,0.7002,0.7874,0.00380165,letter,32
P,P,X-,X-,14,48,190,0.6992,0.8290,0.0055152,letter,32
B+,B+,O,O,15,43,43,0.6977,1.1748,0.065994,letter,32
X+,X+,W-,W-,19,39,12,0.6973,0.1654,1,letter,32
I-,I-,L,L,18,48,151,0.6965,1.1859,0.111403,letter,32
L-,L-,X-,X-,12,49,428,0.6959,1.7968,0.000469757,letter,32
T,T,I+,I+,17,39,53,0.6959,0.6028,0.522397,letter,32
T+,T+,B-,B-,19,49,303,0.6953,0.6179,0.152408,letter,32
Y,Y,S-,S-,17,48,579,0.6944,0.7958,0.0594634,letter,32
C,C,C,C,18,47,78,0.6934,0.6366,0.143865,letter,32
O-,O-,O-,O-,14,48,47,0.6920,0.5440,0.0055152,letter,32
N-,N-,N+,N+,13,49,995,0.6912,0.4837,0.00140269,letter,32
L-,L-,B-,B-,14,48,209,0.6902,1.3693,0.0055152,letter,32
W-,W-,B,B,15,38,19,0.6894,0.3687,0.255875,letter,32
B-,B-,N,N,15,49,345,0.6873,0.7456,0.00939924,letter,32
E-,E-,E-,E-,1,49,1034,0.6864,0.5934,1.77636e-13,letter,32
L-,L-,N-,N-,10,47,261,0.6855,1.2597,9.84888e-05,letter,32
N,N,C,C,16,49,523,0.6851,0.5946,0.0212941,letter,32
T-,T-,W,W,15,48,175,0.6844,0.4261,0.0132833,letter,32
T-,T-,E-,E-,16,49,744,0.6843,0.5674,0.0212941,letter,32
C,C,H,H,18,48,437,0.6830,0.7085,0.111403,letter,32
L+,L+,E+,E+,15,46,104,0.6820,0.6108,0.0258961,letter,32
N+,N+,B+,B+,20,45,37,0.6797,0.2559,0.551484,letter,32
Q,Q,O-,O-,14,48,454,0.6793,0.5133,0.0055152,letter,32
K,K,E-,E-,11,49,775,0.6790,0.4568,0.000141971,letter,32
Y,Y,B-,B-,17,47,170,0.6788,0.6611,0.0789407,letter,32
X,X,W-,W-,17,42,17,0.6782,0.2927,0.279956,letter,32
T-,T-,T,T,12,49,1135,0.6781,0.6132,0.000469757,letter,32
Q,Q,G,G,4,50,993,0.6766,0.4999,4.46178e-10,letter,32
H,H,Y,Y,12,48,784,0.6765,0.5885,0.00071727,letter,32
G-,G-,W,W,17,47,127,0.6758,0.4291,0.0789407,letter,32
